dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
Grand Park View Asoke,"189/438, อาคารแกรนด์ พาร์ควิว อโศก ชั้น 29, ถนนสุขุมวิท 21, แขวงคลองเตยเหนือ เขตวัฒนา",Watthana,6298838.0,,Bedrooms|Bathrooms|Internal area,1|1|79.3,Floors|Towers|Project Area|Year built,"32|1|5,520 m2|2005","Grand Park View Asoke Sukhumvit 21 condo for sale in Bangkok is located in a mix-use residential and commercial building
This condo is located at Sukhumvit 21 (Asoke) Road between Sukhumvit MRT and Petchaburi MRT. Three ground floors are retail areas, also called MidTown Asoke Plaza.
Grand Park View condo for sale was completed in 2006 by Grand Unity Development. There are 481 apartments on 32 floors.
Apartments’ range","studio: 30 – 35 sqm
1-bedroom: 35 – 45 sqm
2-bedroom: 57 – 80 sqm
3-bedroom: 93 – 138 sqm.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|False|True,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phetchaburi|Sukhumvit|Asok|Asok 1 Toll Plaza|Asok 4 Toll Plaza|Asok 2 Toll Plaza,610 m / 7 minutes by foot|750 m / 9 minutes by foot|1 km / 9 minutes by car|1.4 km / 5 minutes by car|1.4 km / 14 minutes by car|1.5 km / 4 minutes by car,"127,976",0,0.44,3.93,-9.89
Edge Sukhumvit 23,"6 Sukhumvit Road, Khlong Toei Nuea, Watthana",Khlong Toei,7290000.0,,Bedrooms|Bathrooms|Internal area,1|1|33,Floors|Towers|Project Area|Year built,"35|1|4,068 m2|2013",This top-floor condo on Sukhumvit 23 is available now in the Edge luxury condominium that was built by Sansiri PCL,"this condo is a corner unit that features an unblocked panoramic view
the condo is nicely decorated and looks luxury
1-bedroom
1-bathroom
balcony
high ceilings - 2.9M
very high floor: 30+
facing direction: East
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|True,marker marker-bts|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Asok|Sukhumvit|Nana|Sukhumvit Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,420 m / 6 minutes by foot|430 m / 5 minutes by foot|1 km / 6 minutes by car|1.7 km / 10 minutes by car|2.2 km / 19 minutes by car|2.2 km / 12 minutes by car,"221,440",0,-2.99,4.34,1.14
Circle Living Prototype,"1545 New Petchaburi Rd, Khwaeng Makkasan, Khet Ratchathewi",Watthana,10500000.0,,Bedrooms|Bathrooms|Internal area,1|1|57,Floors|Towers|Project Area|Year built,"53|1|6,908 m2|2014",This new condo with a panoramic view of Bangkok from a high floor is available now in the luxury Circle Living Prototype condominium in Bangkok CBD on New Phetchaburi Road,"this condo features a spacious living room with a panoramic view from the windows
1-bedroom
1-bathroom
balcony
high floor: 30+
fully furnished
open and fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|True,marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-bts,Phetchaburi Toll Plaza|Phetchaburi|Asok 2 Toll Plaza|Nana|Sukhumvit Toll Plaza|Phloen Chit,800 m / 5 minutes by car|960 m / 4 minutes by car|1.4 km / 3 minutes by car|1.5 km / 9 minutes by car|1.6 km / 8 minutes by car|1.6 km / 6 minutes by car,"190,192",0,16.52,3.86,17.5
The Crest Sukhumvit 24,"Soi Methi Niwet, Khlong Tan, Khlong Toei, Bangkok 10110",Khlong Toei,18500000.0,,Bedrooms|Bathrooms|Internal area,2|2|100,Floors|Towers|Project Area|Year built,"8|1|1,700 m2|2013",This apartment near Benjasiri Park is available now in The Crest Sukhumvit 24 near BTS Phrom Phong,"this condo is located in The Crest 24 condominium - just steps from the park
this condo is a rare unit - only 1 unit on the floor
2-bedroom
2-bathroom
4 balconies
located on one of the top floors of the low-rise building with a pool view
facing direction: East
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Asok|Queen Sirikit National Convention Centre|Tha Ruea 2 Toll Plaza|Rama 4-1 Toll Plaza|Rama 4-2 Toll Plaza,590 m / 7 minutes by foot|1.6 km / 7 minutes by car|2.5 km / 9 minutes by car|2.5 km / 10 minutes by car|2.8 km / 13 minutes by car|2.9 km / 18 minutes by car,"188,722",0,5.96,4.01,-1.56
Noble Form Thonglor,"816 สุขุมวิท Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,17408000.0,,Bedrooms|Bathrooms|Internal area,2|2|63.55,Floors|Towers|Year built,46|1|2024,This luxury 2-bedroom condo is avaialable now in Noble Form Thonglor condominium on Sukhumvit 55 (under construction now),"2 bedroom
2 bathroom
total area: 63.55 sqm
fully fitted, not furnished
very high floor: 35+
unblocked amazing view of Bangkok
including built-in airconditioning, wardrobes, refrigerator, and kitchen oven
We offer foreign freehold quota units in this new luxury Bangkok condominium",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Gym,True|True|True|True|True|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Thong Lo|Ekkamai|Ekkamai|Phrom Phong|Phrom Phong|Phatthanakan 1 Toll Plaza|||||,1.6 km / 4 minutes by car|1.6 km / 4 minutes by car|2.2 km / 8 minutes by car|2.2 km / 8 minutes by car|2.4 km / 11 minutes by car|2.4 km / 11 minutes by car||||||,"227,139",0,-3.44,0,–
Regent on the Park 3,"Phrom Phong, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,17700000.0,,Bedrooms|Bathrooms|Internal area,3|4|231.05,Floors|Towers|Year built,29|1|1995,This full-sized Bangkok apartment is available in Regent on the Park 3 condominium on Sukhumvit 39 in Phrom Phong,"this large condo in Sukhumvit 39 requires some renovation and refreshment of furniture
large living room
3-bedroom
4-bathroom
3 balconies
maids' quarter
area: 231.05 sqm
mid-floor: 10+
2 parking slots: 1 of them is fixed
facing direction: East with an unblocked view
separated kitchen
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|False,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.6 km / 7 minutes by car|1.8 km / 12 minutes by car|2.1 km / 15 minutes by car|2.3 km / 21 minutes by car|2.3 km / 20 minutes by car|2.4 km / 15 minutes by car,"98,262",0,23.41,3.53,7.43
CitiSmart Sukhumvit 18,"Soi Sukhumvit 18, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,12141532.0,,Bedrooms|Bathrooms|Internal area,1|1|101.24,Floors|Towers|Year built,21|1|2005,"CitiSmart Sukhumvit 18 popular Bangkok condo for sale near BTS Asoke was built in 2005.
Developer: AP (Thailand) PCL, also known as the developer behind The Address Asoke Condominium, The Address Sukhumvit 28 near BTS Phrom Phong, Rhythm Asoke Condominium, and many others.
This Bangkok condo for sale near Asoke BTS comprises a single building, having 192 apartments on 21 floors.
CitiSmart Sukhumvit 18 is a popular Bangkok apartment for sale because of its exceptional location right at the Asoke junction and the quality of construction.
Apartment types","Unit types: 1-3 bedroom
Unit sizes: 40-123 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|False|True,marker marker-bts|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Asok|Sukhumvit|Phrom Phong|Sukhumvit Toll Plaza|Rama 4-1 Toll Plaza|Rama 4-2 Toll Plaza,390 m / 5 minutes by foot|530 m / 7 minutes by foot|980 m / 6 minutes by car|1.7 km / 8 minutes by car|3.1 km / 9 minutes by car|3.2 km / 13 minutes by car,"148,877",0,0.47,4.55,4.83
Domus,"Soi Sukhumvit 18, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,43000000.0,,Bedrooms|Bathrooms|Internal area,2|3|167,Floors|Towers|Project Area|Year built,"12|2|6,400 m2|2006",This Sukhumvit apartment in a luxury condominium in Bangkok is available now for sale at Domus condominium near BTS Asoke,"this condo is located in Domus Sukhumvit luxury condominium - a rare option for sale in this Bangkok luxury condominium
2-bedroom
0pen bathroom and walk-in closet in the master bedroom
big multipurpose cabinet with a wooden style
3-bathroom
a charming balcony of a good size with a nice greenery view
a large area: 167 sqm
low floor (low-rise building) with a nice view of the garden and swimming pool
2 fixed car parking slots
fully furnished
open and fully equipped kitchen
full set of electrical appliances
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|False,marker marker-bts|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Asok|Sukhumvit|Phrom Phong|Sukhumvit Toll Plaza|Rama 4-1 Toll Plaza|Rama 4-2 Toll Plaza,550 m / 7 minutes by foot|690 m / 9 minutes by foot|1.1 km / 7 minutes by car|1.9 km / 9 minutes by car|3.2 km / 9 minutes by car|3.2 km / 14 minutes by car,"245,490",0,4.86,3.04,5.25
The Madison,"Thanon Sukhumvit, Khlong Toei Nuea, Vadhana, Bangkok 10110",Khlong Toei,24000000.0,,Bedrooms|Bathrooms|Internal area,2|2|115.5,Floors|Towers|Project Area|Year built,"36|1|3,920 m2|2007",This Bangkok Sukhumvit condo for sale is available now in The Madison condominium near BTS Phrom Phong,"this Sukhumvit condo is for sale with a tenant paying 65,000 Baht per month - immediate rental income for property investors
2-bedroom
2-bathroom
2 balconies
area: 115.5 sqm
high floor: 20+
facing direction: South-East
fully furnished - classic style
separated and fully equipped kitchen
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|False,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-expressway,Phrom Phong|Thong Lo|Tha Ruea 2 Toll Plaza|Queen Sirikit National Convention Centre|Rama 4-2 Toll Plaza|At Narong Toll Plaza,230 m / 3 minutes by foot|990 m / 5 minutes by car|2.5 km / 13 minutes by car|2.7 km / 11 minutes by car|3.1 km / 20 minutes by car|3.2 km / 11 minutes by car,"206,899",0,16.58,3.16,2.64
LAKE AVENUE Sukhumvit 16,"1 Soi Sukhumvit 16, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,10500000.0,,Bedrooms|Bathrooms|Internal area,1|1|76.3,Towers,1,This large 1-bedroom condo near Asoke BTS on a mid-floor with an unblocked view is available at Lake Avenue Sukhumvit 16 condominium in Bangkok CBD,"this condo features a large living area and unblocked view from a balcony
1-bedroom
1-bathroom
balcony
large area: 76.3 sqm
mid-floor: 10 or higher
facing direction: South with a nice unblocked view
fixed car parking slot
fully furnished
open and fully equipped kitchen
electrical appliances: refrigerator, flat TV, and microwave
foreign freehold ownership quota is available",,,marker marker-mrt|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Sukhumvit|Asok|Phrom Phong|Sukhumvit Toll Plaza|Rama 4-1 Toll Plaza|Rama 4-2 Toll Plaza,850 m / 6 minutes by car|860 m / 5 minutes by car|1.7 km / 8 minutes by car|2.2 km / 12 minutes by car|2.3 km / 7 minutes by car|2.8 km / 10 minutes by car,"107,356",0,6.62,4.25,-2.56
The Prime 11,"20 Soi Sukhumvit 11, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,20900000.0,,Bedrooms|Bathrooms|Internal area,4|4|177,Floors|Towers|Project Area|Year built,"32|1|2,736 m2|2009",This 4-bedroom Bangkok condo in Nana is available on a high floor in The Prime 11 condominium on Sukhumvit 11,"this condo is a combination of 2 units: 2 title deeds
large living room with 2 balconies
large open and fully equipped kitchen in the living room
4-bedroom: balcony in every bedroom
4-bathroom
service room
storage room
total area: 177 sqm
2 car parking slots
high floor: 25+ with a nice view of Bangkok
fully and nicely furnished: recently renovated
full set of electrical appliances
foreign freehold ownership quota",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|True|True|True,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Phloen Chit|Sukhumvit|Phetchaburi Toll Plaza|Asok 2 Toll Plaza,520 m / 7 minutes by foot|1.2 km / 8 minutes by car|1.3 km / 8 minutes by car|1.3 km / 7 minutes by car|1.4 km / 15 minutes by car|2.1 km / 12 minutes by car,"116,051",0,-14.57,4.83,-5.66
