dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
Supalai Premier Place Asoke,"177/7 สุขุมวิท Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,8000000.0,,Bedrooms|Bathrooms|Internal area,2|2|80,Floors|Towers|Project Area|Year built,"30|1|4,092 m2|2006",This Bangkok condo on Sukhumvit 21 is available now at a very good price at the popular Supalai Premier Place Asoke condominium near Srinkharinwirot University,"2-bedroom
2-bathroom
balcony
service balcony
area: 80 sqm
mid-floor: 10+
fixed car parking slot
facing direction: West with unblocked view on Asoke Road
the condo is well maintained
fully furnished
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.6 km / 7 minutes by car|1.8 km / 12 minutes by car|2.1 km / 15 minutes by car|2.3 km / 21 minutes by car|2.3 km / 20 minutes by car|2.4 km / 15 minutes by car,"99,812",0,-12.56,4.45,1.09
The Crest Sukhumvit 49,"Sukhumvit 49/2, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,7500000.0,,Bedrooms|Bathrooms|Internal area,1|1|49.66,Floors|Towers|Project Area|Year built,"8|1|1,429 m2|2013",This condo on Sukhumvit 49 in Bangkok is available now in The Crest Sukhumvit 49 condominium near Samitivej Sukhumvit Hospital,"this condo is a corner unit with a rare green view from the windows and balcony.
corner unit - clean and fully furnished
1 bedroom
1 bathroom
larger living room
master bedroom with built-in wardrobes
balcony with nice green, quiet and pastoral view
fully furnished
separated kitchen
full set of electrical appliances including 2 flat TVs, refrigerator, washing machine, microwave
foreign freehold quota is available for this unit",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Phrom Phong|Ekkamai|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza,1 km / 5 minutes by car|1.3 km / 6 minutes by car|1.7 km / 9 minutes by car|3.3 km / 11 minutes by car|3.6 km / 14 minutes by car|3.8 km / 13 minutes by car,"145,257",0,5.27,4.6,-17.24
Beverly Hills Mansion,"62 Soi Phatsana 1, Khwaeng Phra Khanong Nuea, Khet Watthana",Watthana,19250000.0,,Bedrooms|Bathrooms|Internal area,3|3|174.73,Floors|Towers|Year built,13|1|1996,This unique large condo in Ekkamai with 3 balconies and 3 bedrooms in Beverly Hills Ekkamai,"this large condo is located in Ekkamai, in a very quiet still central location in a green and pastoral environment
this unique Bangkok apartment features a very large living room
this large condo is very well maintained by the owner and features a modern loft style with layered ceilings
this Bangkok apartment features 2 separate entrances
 3-bedroom: each one has windows and a balcony
3-bathroom
3 balconies
the service area for the washing machine
area: 174 sqm EXCLUSIVE balconies
2 fixed car parking slots
facing direction: East with very nice greenery city views
partially furnished
open and fully equipped kitchen
full set of electrical appliances
foreign freehold quota",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ekkamai|Thong Lo|Phra Khanong|At Narong Toll Plaza|Phatthanakan 1 Toll Plaza|Phra Khanong Toll Plaza,1.2 km / 12 minutes by car|1.8 km / 8 minutes by car|2 km / 8 minutes by car|3 km / 14 minutes by car|3.5 km / 14 minutes by car|3.6 km / 11 minutes by car,"116,000",52.9,37.77,3.6,-8.18
Sukhumvit City Resort,"61 สุขุมวิท Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,3500000.0,,Bedrooms|Bathrooms|Internal area,1|1|47.04,Floors|Towers|Project Area|Year built,"26|1|2,436 m2|2006",This affordable apartment near Bumrungrad Hospital is available now at a reduced price in the Sukhumvit City Resort condominium in Sukhumvit 11,"the price was reduced for this Bangkok condo in Sukhumvit 11
studio
bathroom
area: 47.04 sqm
1 car parking slot
high floor: 20+
facing direction: South
fully and nicely furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold ownership quota",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|False|False|True,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Phloen Chit|Phetchaburi Toll Plaza|Phetchaburi|Asok 2 Toll Plaza,920 m / 12 minutes by car|1.1 km / 8 minutes by car|1.2 km / 9 minutes by car|1.3 km / 15 minutes by car|1.9 km / 10 minutes by car|2.5 km / 12 minutes by car,"107,373",0,3.91,3.84,-14
Crystal Garden,"Soi Nana Tai, Khlong Toei, Bangkok 10110",Khlong Toei,22145000.0,,Bedrooms|Bathrooms|Internal area,3|3|229,Floors|Towers|Year built,26|1|1992,This large condo with a large balcony in Soi Nana (Sukhumvit 4) is available now in the Crystal Garden condominium near Benjakitti Park,"this apartment in Soi Nana (Sukhumvit 4) features a very big balcony
this large apartment is under renovation - the sale includes renovation
3-bedroom
3-bathroom
2 balconies
maids' quarter with a separate entrance
large area: 229 sqm
2 fixed car parking slots
mid-floor: 10+
facing direction: West with a nice city and pool view
unfurnished
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Asok|Sukhumvit|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza,930 m / 16 minutes by car|1.2 km / 6 minutes by car|1.5 km / 15 minutes by car|1.9 km / 18 minutes by car|3.5 km / 14 minutes by car|3.5 km / 13 minutes by car,"85,235",0,-13.01,3.32,4.42
My Resort Bangkok,"Phetchaburi Road, Khwaeng Bang Kapi, Khet Huai Khwang",Watthana,8500000.0,,Bedrooms|Bathrooms|Internal area,2|2|80,Floors|Towers|Project Area|Year built,"28|2|3,240 m2|2010",This 2-bedroom large condo for sale in Asoke is available now,"2-bedrooms
2-bathroom
balcony
area: 80 sqm
car parking slot
the balcony of a good size
facing direction – East
high floor (30 or higher)
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|True|False|True,marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-mrt,Phetchaburi|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza|Phraram Kao 9|Phra Ram 9,410 m / 5 minutes by foot|1 km / 10 minutes by car|1 km / 14 minutes by car|1.1 km / 4 minutes by car|1.3 km / 8 minutes by car|1.4 km / 8 minutes by car,"110,933",0,3.12,4.09,4.71
LAKE AVENUE Sukhumvit 16,"1 Soi Sukhumvit 16, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,12750000.0,,Bedrooms|Bathrooms|Internal area,2|2|112.5,Towers,1,This renovated Bangkok condo with a modern & luxury style is available at Lake Avenue Sukhumvit 16 condominium,"this Bangkok condo for sale was recently renovated and features a modern luxury style
2-bedroom
2-bathroom
balcony
2 car parking lots - 1 of them is fixed
low floor: 10-
facing direction: South-East with unblocked greenery view
fully furnished
walk-in closet in the master bedroom
fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",,,marker marker-mrt|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Sukhumvit|Asok|Phrom Phong|Sukhumvit Toll Plaza|Rama 4-1 Toll Plaza|Rama 4-2 Toll Plaza,850 m / 6 minutes by car|860 m / 5 minutes by car|1.7 km / 8 minutes by car|2.2 km / 12 minutes by car|2.3 km / 7 minutes by car|2.8 km / 10 minutes by car,"107,356",0,6.62,4.25,-2.56
Omni Tower Sukhumvit Nana,"71 Sukhumvit 4, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,5500000.0,,Bedrooms|Bathrooms|Internal area,1|1|76.45,Floors|Towers,34|1,This Nana condo with an amazing view is available now in Omni Tower Sukhumvit Nana condominium on Sukhumvit 4 (Soi Nana),"this condo features a good-sized living room
this condo is a corner unit on a high floor and features an amazing 180-deg city view
1-bedroom
1-bathroom
facing direction: North-West
fixed car parking lot
fully furnished
open and equipped kitchen
full set of electrical appliances
foreign freehold quota",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|True|False|True,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Phloen Chit|Asok|Phetchaburi Toll Plaza|Rama 4-2 Toll Plaza,450 m / 5 minutes by foot|740 m / 10 minutes by foot|840 m / 5 minutes by car|1.1 km / 15 minutes by car|1.7 km / 13 minutes by car|3 km / 12 minutes by car,"61,005",0,9.07,5.84,3.13
Life Asoke,"46 Dindaeng Rd, Khwaeng Bang Kapi, Khet Huai Khwang",Watthana,5469240.0,,Bedrooms|Bathrooms|Internal area,1|1|49.33,Floors|Towers|Project Area|Year built,"34|1|10,740 m2|2018","Life Asoke Phetchaburi condo for sale near Phetchaburi MRT and Makkasan Airport Rail Link is a high-rise apartment building that was constructed in 2018 by AP Thai - Asian Property Development Public Company.
This Bangkok condo for sale comprises one building, having 1,642 apartments on 35 floors.
Total project area: approx. 6-2-85 rai",Apartment types,Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|False,marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-mrt,Phetchaburi|Asok 1 Toll Plaza|Asok 4 Toll Plaza|Asok 3 Toll Plaza|Phra Ram 9|Sukhumvit,330 m / 5 minutes by foot|660 m / 8 minutes by foot|690 m / 8 minutes by foot|1.3 km / 9 minutes by car|1.3 km / 8 minutes by car|1.5 km / 9 minutes by car,"161,932",-4.79,-2.36,3.98,-5.79
Baan Prompong,"Soi Phop Mit, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,7850000.0,,Bedrooms|Bathrooms|Internal area,2|2|105,Floors|Towers|Year built,22|1|1992,This 2-bedroom Bangkok condo is available on a low floor at Baan Prompong Sukhumvit 39,"PRICE REDUCED SIGNIFICANTLY (from 9M) - the seller is motivated by a fast deal
this condo features a large living area and a nice greenery view from a balcony
this apartment is decorated with nice paintings
2-bedroom
2 bathroom
balcony
low floor: 10-
facing directions: North with a nice greenery view
fixed car parking slot
fully furnished and decorated
open and fully equipped kitchen
full set of electrical appliances including flat TV, refrigerator, washing machine
foreign freehold ownership quota",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|True|True,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.6 km / 8 minutes by car|1.7 km / 4 minutes by car|2 km / 13 minutes by car|2.2 km / 13 minutes by car|2.3 km / 13 minutes by car|2.3 km / 7 minutes by car,"95,431",0,23.52,3.99,-9.43
Supalai Place,"181/1 Sukhumvit Soi 39, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,9181866.0,,Bedrooms|Bathrooms|Internal area,1|1|171.22,Floors|Towers|Year built,23|2|1994,"Supalai Place Sukhumvit 39 Bangkok condo for sale in Phrom Phong in Bangkok is a high-rise residential complex that was constructed in 1992 by Supalai Public Company.
This Bangkok apartment for sale in Phrom Phong comprises two towers with a total of 500 apartments on 23 floors.
Apartment types:","units types: studio to 4 bedrooms
unit sizes: 38 - 550 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.6 km / 7 minutes by car|1.8 km / 12 minutes by car|2.1 km / 15 minutes by car|2.3 km / 21 minutes by car|2.3 km / 20 minutes by car|2.4 km / 15 minutes by car,"74,512",0,-1.07,5.49,-2.29
