dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
Circle Condominium,"1674 Phetchaburi 36 Alley, Thanon Phetchaburi, Khet Ratchathewi",Watthana,3400000.0,,Bedrooms|Bathrooms|Internal area,1|1|34.67,Floors|Towers|Project Area,"43|2|8,012 m2",This cheap Bangkok condo in Phetchaburi Road is available now in Circle Condominium,"this cheap Bangkok apartment was recently renovated so that it got a very charming feeling, a clean room, and ready to move in. Sale with all furniture included.
This Bangkok condo for sale is located on the mid-floor in the Circle Phetchaburi project in Asoke - Phetchaburi - Nana area. This unit's price is the best price for this project per square meter.
studio
1-bathroom
1 parking slot
area: 34.67 sq m
balcony
fully furnished
open and equipped kitchen
mid floor: 10+
facing direction: West
1 parking slot
fully furnished
fully equipped kitchen
full set of electrical appliances",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|False|True,marker marker-expressway|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-bts,Phetchaburi Toll Plaza|Phetchaburi|Nana|Sukhumvit Toll Plaza|Asok 2 Toll Plaza|Phloen Chit,680 m / 9 minutes by foot|920 m / 3 minutes by car|1.4 km / 7 minutes by car|1.5 km / 7 minutes by car|1.5 km / 3 minutes by car|1.5 km / 4 minutes by car,"111,804",0,-1.77,4.51,-3.89
Sukhumvit City Resort,"61 สุขุมวิท Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,39900000.0,,Bedrooms|Bathrooms|Internal area,4|5|357,Floors|Towers|Project Area|Year built,"26|1|2,436 m2|2006","This unique large condo on Sukhumvit 11 is an apartment with 4 bedrooms and a private lift at Sukhumvit City Resort near BTS Nana
This large condo on Sukhumvit 11 is available for serious buyers.","this unique apartment features a very large living room
this Bangkok luxury property features a private elevator
4-bedroom
5-bathroom
maids' quarter of a large size
3 large balconies
area: 357 sqm
4 fixed car parking lots
low floor
separated kitchen - fully equipped
fully furnished and electrical appliances
some renovation may be required based on a buyer's preferences
the foreign company set up for easy transactions is in place
serious inquiries only, please",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|False|False|True,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Phloen Chit|Phetchaburi Toll Plaza|Phetchaburi|Asok 2 Toll Plaza,920 m / 12 minutes by car|1.1 km / 8 minutes by car|1.2 km / 9 minutes by car|1.3 km / 15 minutes by car|1.9 km / 10 minutes by car|2.5 km / 12 minutes by car,"107,373",0,3.91,3.84,-14
The Madison,"Thanon Sukhumvit, Khlong Toei Nuea, Vadhana, Bangkok 10110",Khlong Toei,38500000.0,,Bedrooms|Bathrooms|Internal area,3|3|220.48,Floors|Towers|Project Area|Year built,"36|1|3,920 m2|2007",A 3-bedroom apartment with a large balcony is available for rent in The Madison Bangkok condo near BTS Phrom Phong,"this large Bangkok condo is a corner unit with a huge balcony that goes around the east side of the unit facing the sunrise
windows of this Bangkok apartment facing BTS are thick with a soundproof
this condo in Bangkok features a ceiling height of 2.9 m
3-bedroom
3-bathroom
2 balconies: one of them is very large
maids' quarter
area: 220.48 sqm
2 fixed car parking slots
facing direction: East and South
low floor: 10- with easy access to the swimming pool
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|False,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-expressway,Phrom Phong|Thong Lo|Tha Ruea 2 Toll Plaza|Queen Sirikit National Convention Centre|Rama 4-2 Toll Plaza|At Narong Toll Plaza,230 m / 3 minutes by foot|990 m / 5 minutes by car|2.5 km / 13 minutes by car|2.7 km / 11 minutes by car|3.1 km / 20 minutes by car|3.2 km / 11 minutes by car,"206,899",0,16.58,3.16,2.64
Na Vara Residence,"33/6 Soi Langsuan, Khwaeng Lumphini, Khet Pathum Wan",Pathum Wan,22000000.0,,Bedrooms|Bathrooms|Internal area,2|2|82.4,Floors|Towers|Project Area|Year built,"8|1|1,628 m2|2018",This condo with a pool view in Langsuan is available at Na Vara Residence luxury condominium near BTS Chit Lom,"this large Bangkok apartment is located in a quiet still very central location
this Bangkok apartment is a corner unit
a good-sized living room
2-bedroom
2-bathroom
2 balconies - one of them is larger
large living area: 82.40 sqm
fixed car parking slot
separated kitchen of a good size: fully equipped
located on a low floor in a low-rise building
facing directions: West, East, and North with a nice greenery view and a countryside atmosphere
fully furnished
electrical appliances
foreign freehold quota",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-expressway,Chit Lom|Phloen Chit|Sukhumvit Toll Plaza|Ratchadamri|Phetchaburi Toll Plaza|Rama 4-2 Toll Plaza,500 m / 7 minutes by foot|900 m / 14 minutes by car|1.1 km / 11 minutes by car|1.3 km / 6 minutes by car|1.5 km / 17 minutes by car|3.1 km / 9 minutes by car,"251,674",-0.98,2.25,4.08,11.02
Omni Tower Sukhumvit Nana,"71 Sukhumvit 4, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,6900000.0,,Bedrooms|Bathrooms|Internal area,2|2|121.8,Floors|Towers,34|1,This large 2-bedroom condo is available in Nana in Omni Tower condominium on Sukhumvit 4 (Soi Nana),"this condo consists of 2 units 60.9 sqm each
corner unit with 3 view directions
2 bedroom, 2 bathroom
2 balconies: with pool view and park view (Q.Sirikit)
high floor: 25+
facing directions: East, South, North
area: 121.8 sqm
fully furnished
equipped kitchen
full set of electrical appliances: flat TV, refrigerator, washing machine, microwave
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|True|False|True,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Phloen Chit|Asok|Phetchaburi Toll Plaza|Rama 4-2 Toll Plaza,450 m / 5 minutes by foot|740 m / 10 minutes by foot|840 m / 5 minutes by car|1.1 km / 15 minutes by car|1.7 km / 13 minutes by car|3 km / 12 minutes by car,"61,005",0,9.07,5.84,3.13
,,Pathum Wan,7200000.0,,Bedrooms|Bathrooms|Internal area,2|2|68.9,,,This cheap Bangkok apartment in Ruamrudee for sale with 2 bedrooms and a greenery view is available now in Navin Court low-rise condo near BTS Ploenchit,"this cheap Bangkok condo features a large living room
this Bangkok condo is located in Ruamrudee and features greenery views and a country-side environment while being situated in Bangkok's most central and prestigious area near BTS Ploenchit
2-bedroom
2-bathroom
area: 68.9 sqm
low flow in a low-rise Bangkok condominium
facing direction: North with a greenery view
car parking slot
fully fitted and not furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",,,,,,,,,,
Urbana Sukhumvit 15,"1/9 ซอยรามคำแหง 105/1(อัสสกาญจน์) หัวหมาก บางกะปิ, แขวง หัวหมาก เขตบางกะปิ",Bang Kapi,17000000.0,,Bedrooms|Bathrooms|Internal area,3|2|140,Floors|Towers|Project Area|Year built,"8|1|1,956 m2|2004",This apartment on Sukhumvit 15 in Urbana condominium is available now,"large living room with an open kitchen
3 bedroom
2 bathroom
2 balconies with a garden view
facing direction: East
area: 140 sqm
low floor - in low-rise building
fixed parking slot: convenient location of 1st level
fully furnished: clean Scandinavian Modern Style.
fully equipped kitchen
full set of electrical appliances: flat TV, refrigerator, washing machine, microwave
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|False,marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-bts|marker marker-bts,Srinagarindra Toll Plaza|Pracha Uthit Toll Plaza|Thap Chang Toll Plaza-Inbound|Huai Khwang|Phra Khanong|On Nut,6.7 km / 11 minutes by car|6.7 km / 18 minutes by car|6.8 km / 12 minutes by car|10 km / 22 minutes by car|11 km / 24 minutes by car|11 km / 26 minutes by car,"107,143",0,8.65,3.96,7.6
Monterey Place,"464 Soi, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,4300000.0,,Bedrooms|Bathrooms|Internal area,1|1|57,Floors|Towers|Year built,25|1|1995,This affordable condo near the park with 1 bedroom is available now on a low floor in Monterey Place condominium on Sukhumvit 16 near MRT Queen Sirikit,"the condo is currently rented - until June 2021
the apartment features a bigger size and a very attractive price for a 1-bedroom condo in Asoke near MRT Queen Sirikit.
1-bedroom
1-bathroom
area: 56.35 sqm
balcony in the living room
mid-floor
facing direction: South-West
fully furnished
open and fully equipped kitchen
full set of electrical appliances: flat TV, refrigerator, washing machine, microwave
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|True,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-expressway,Queen Sirikit National Convention Centre|Khlong Toei|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza|Phrom Phong|Tha Ruea 1 Toll Plaza,1.1 km / 8 minutes by car|1.3 km / 17 minutes by car|1.5 km / 17 minutes by car|1.5 km / 12 minutes by car|1.8 km / 10 minutes by car|2.1 km / 9 minutes by car,"90,260",0,-11.44,4.96,-12.85
Supalai Premier Place Asoke,"177/7 สุขุมวิท Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,9000000.0,,Bedrooms|Bathrooms|Internal area,2|2|97,Floors|Towers|Project Area|Year built,"30|1|4,092 m2|2006",This large 2-bedroom condo near University is available now in the popular Supalai Premier Place Asoke condominium in Bangkok CBD,"this large 2-bedroom condo for sale has a rental tenant paying 30,000 Baht per month
2-bedroom
2-bathroom
large balcony
area: 97 sqm
fully furnished
low floor: 10-
fixed car parking space
windows and balcony face Asoke Road - West
kitchen has a sliding door, making it possible to close it or open with living room
kitchen is fully equipped
full set of electrical appliances
this condo is well maintained and clean
foreign freehold quota is available for this large 2-bedroom condo for sale",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.6 km / 7 minutes by car|1.8 km / 12 minutes by car|2.1 km / 15 minutes by car|2.3 km / 21 minutes by car|2.3 km / 20 minutes by car|2.4 km / 15 minutes by car,"99,812",0,-12.56,4.45,1.09
The Strand Thonglor,"8 th FL., Home Place Office Building, 283/34-41,, Sukhumvit 55 Rd., Klongton Nuabangkok, 10110, 10110",Khlong Toei,88100000.0,,Bedrooms|Bathrooms|Internal area,3|3|185.16,Floors|Towers,30|1,This super-luxury penthouse near BTS Thonglor is available now in The Strand Thonglor condominium,"this new condo is a fully fitted property without furniture
a good-sized living room is a corner unit with an amazing view of Bangkok from a top floor
this luxury apartment features high ceilings of 3 meter
3-bedroom
3-bathroom
maids quarter
2 large balconies
private elevator - for only 2 units
stock room
high floor with a panoramic view
2 kitchens: 1 - open kitchen with island and Thai kitchen
walk-in closet
built-in  refrigerator
foreign freehold quota is available
serious inquiries only, please",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|True|True|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phrom Phong|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza,170 m / 3 minutes by foot|830 m / 6 minutes by car|1.3 km / 10 minutes by car|2.5 km / 8 minutes by car|3.3 km / 11 minutes by car|3.5 km / 10 minutes by car,"392,405",0,9.72,3.79,–
