dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
Beverly Tower Condo,"31 Soi Sukhumvit 11, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,7987490.0,,Bedrooms|Bathrooms|Internal area,1|1|123.09,Floors|Towers|Year built,16|1|1992,"Beverly Tower Sukhumvit 11 Nana condo for sale in Bangkok was built in 1992.
This Bangkok condo for sale comprises a single building, having 60 larger apartments on 16 floors.
Beverly Tower Sukhumvit 11 condo is popular among people who need a larger space and working in Sukhumvit, Nana, and Asoke area and want to stay near an international school or hospital.
Facilities of Beverly Tower Sukhumvit 11 Nana condo for sale in Bangkok
Facilities include:","lobby
elevator
parking
24-hours security and 24/7 security guards and reception desk
key card access
CCTV
swimming pool
gym/fitness room",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|True,marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Phetchaburi|Phloen Chit|Phetchaburi Toll Plaza|Asok 2 Toll Plaza,870 m / 12 minutes by car|1.4 km / 9 minutes by car|1.5 km / 10 minutes by car|1.5 km / 9 minutes by car|1.5 km / 15 minutes by car|2.2 km / 12 minutes by car,"73,472",0,-1.45,5.37,-3.24
Ruamjai Heights,"Soi Ruam Chai, Khlong Tan Nuea, Vadhana, Bangkok 10110",Watthana,12207791.0,,Bedrooms|Bathrooms|Internal area,1|1|197.3,Floors|Towers|Year built,21|1|1992,"Ruamjai Heights Sukhumvit 15 pet-friendly condo for sale in Bangkok near NIST School was built in 1992.
This pet-friendly Bangkok condominium comprises a single building, having 80 larger apartments on 21 floors.
Ruamjai Heights is popular among parents with children who study at NIST International School or at Wattana Wittaya Academy.
Ruamjai Heights Bangkok condo for sale on Sukhumvit 15 allows small dogs and cats.
Facilities at Ruamjai Heights Sukhumvit 15 condo for sale in Bangkok CBD","lobby
elevator
parking
24-hours security and 24/7 security guards and reception desk
key card with access to specific floor
CCTV
swimming pool
gym/fitness room
garden/BBQ",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|False,marker marker-mrt|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phetchaburi|Nana|Sukhumvit|Asok 2 Toll Plaza|Sukhumvit Toll Plaza|Phetchaburi Toll Plaza,640 m / 7 minutes by foot|1.2 km / 10 minutes by car|1.3 km / 5 minutes by car|1.4 km / 10 minutes by car|1.8 km / 11 minutes by car|1.9 km / 13 minutes by car,"109,548",0,21.67,4.71,20.45
Supalai Oriental Sukhumvit 39,"153 Soi Phetchaburi 38/1, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,12000000.0,,Bedrooms|Bathrooms|Internal area,2|2|72.24,Floors|Towers|Year built,35|4|2020,This new condo on Sukhumvit 39 is available now in Supalai Oriental luxury condominium in Phrom Phong,"spacious living room
2-bedroom
2-bathroom
the balcony of a good size with a pool view
ceilings - 2.8 m
mid floor: 10+
facing direction: South with a nice city view
separated and fully equipped kitchen
fully furnished - luxury style
full set of electrical appliances",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|False,marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-mrt,Phetchaburi|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza|Phra Ram 9|Sukhumvit,1.4 km / 5 minutes by car|1.9 km / 14 minutes by car|1.9 km / 13 minutes by car|2 km / 7 minutes by car|2.3 km / 13 minutes by car|2.3 km / 14 minutes by car,"151,411",0,22.68,4.72,16.67
Siri On 8,"Soi Prida, Khlong Toei, Bangkok 10110",Khlong Toei,10377840.0,,Bedrooms|Bathrooms|Internal area,1|1|104.83,Floors|Towers|Project Area|Year built,"8|1|1,672 m2|2009","Siri on 8 Sukhumvit 8 condo for sale in Bangkok CBD is a low-rise building located in Nana, the heart of Bangkok's tourist and business district. It is surrounded by endless shopping and entertainment spots and destinations, as well as hotels and office buildings. This location is very convenient for people living and working in the Sukhumvit area in Asoke or Nana.
Developer: Sansiri PLC.
Siri on 8 Sukhumvit 8 is a low-rise Bangkok condominium that was built in 2009. It comprises a single building, having 74 condos on 8 floors.
Facilities at this Bangkok condo for sale on Sukhumvit 8","elevator
parking
24-hour security with key-card entrance and exit
CCTV cameras
swimming pool
fitness/gym",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-expressway,Nana|Asok|Sukhumvit Toll Plaza|Sukhumvit|Phetchaburi Toll Plaza|Rama 4-2 Toll Plaza,420 m / 5 minutes by foot|880 m / 7 minutes by car|1.1 km / 6 minutes by car|1.3 km / 5 minutes by car|2.1 km / 14 minutes by car|3.3 km / 14 minutes by car,"120,230",0,-11.79,4.33,-13.89
Kallista Mansion,"64 Soi Chai Yot, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,77500000.0,,Bedrooms|Bathrooms|Internal area,5|4|630,Floors|Towers|Year built,34|1|1997,This large apartment in Nana is available now in the Kallista Mansion condominium near the cabal,"pet-friendly condominium
5-bedroom
4-bathroom
maid's quarter
2 balconies
4 car parking slots: 2 of them fixed
are: 630 sqm
facing direction: North
partially furnished
separated kitchen
electrical appliances: TV, refrigerator, washing machine, and microwave",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|True,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway,Phetchaburi|Phetchaburi|Phetchaburi Toll Plaza|Phetchaburi Toll Plaza|Nana|Nana|Sukhumvit Toll Plaza|||||,910 m / 8 minutes by car|910 m / 8 minutes by car|940 m / 12 minutes by car|940 m / 12 minutes by car|1.2 km / 8 minutes by car|1.2 km / 8 minutes by car||||||,"130,159",15.85,18.84,1.91,-31.23
Prime Mansion Sukhumvit 31,"Sukhumvit 31 Yaek 2, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,11900000.0,,Bedrooms|Bathrooms|Internal area,2|2|80,Floors|Towers|Year built,15|1|2008,This nice 2-bedroom condo is available now in Prime Mansion Sukhumvit 31 condominium near BTS Asoke and BTS Phrom Phong,"price was reduced for this Bangkok condo in Sukhumvit 31
2-bedroom
2-bathroom
balcony
fixed car parking slot
area: 80 sqm
low floor (10-)
fully furnished – nicely decorated
open and fully equipped kitchen
full set of electrical appliances",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|True|False|False|False,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Asok|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.2 km / 4 minutes by car|1.4 km / 9 minutes by car|1.6 km / 12 minutes by car|2.3 km / 16 minutes by car|2.3 km / 16 minutes by car|2.4 km / 10 minutes by car,"138,152",0,-1.53,4.68,2.67
49 Plus,"Sukhumvit 49, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,7777310.0,,Bedrooms|Bathrooms|Internal area,1|1|89.03,Floors|Towers|Project Area|Year built,"9|1|1,524 m2|2005","49 Plus Sukhumvit 49 condo for sale in Bangkok near Samitivej Hospital was built in 2005.
This low-rise Bangkok condo for sale comprises a single building, having 77 units on 9 floors.
Project Area: 1,524 m2
The Artistic Metropolitan Living
This Bangkok apartment project is a low-rise fully furnished condominium that gives you the ultimate comfort as you wish in the middle of the city.
Stop... and let yourself sink in the unique silence of the quality society of Sukhumvit 49, a place amidst the city's stream of chaos. With convenient transportation and a location near luxury malls, supermarkets, and Japanese-style boutiques in the heart of Sukhumvit adjacent to Thong Lo, here is where all your needs will be fulfilled.
Apartment types","1-bedroom: 48 - 57 sqm
2-bedroom: 71 - 81 sqm
3-bedroom: 100 - 120 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Phrom Phong|Ekkamai|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza,960 m / 5 minutes by car|1.3 km / 5 minutes by car|1.8 km / 9 minutes by car|3.4 km / 11 minutes by car|3.6 km / 14 minutes by car|3.7 km / 13 minutes by car,"116,583",0,1.47,5.88,11.96
The Line Asoke - Ratchada,"QH47+78R, Din Daeng, Bangkok 10400",Huai Khwang,11500000.0,,Bedrooms|Bathrooms|Internal area,2|1|52,Floors|Towers|Year built,38|1|2019,This 2-bedroom condo near Rama 9 MRT is available now in The Line ------Ratchada condominium,"2-bedroom
1-bathroom
balcony
area: 52 sqm
high floor: 20+
car parking slot
fully furnished: modern style
fully equipped kitchen
full set of electrical appliances: flat TV, refrigerator, washing machine, microwave",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt,Phraram Kao 9|Phra Ram 9|Asok 2 Toll Plaza|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Phetchaburi,990 m / 14 minutes by car|1 km / 14 minutes by car|1.2 km / 14 minutes by car|1.4 km / 13 minutes by car|1.4 km / 14 minutes by car|1.6 km / 15 minutes by car,"180,368",0,-6.38,4.01,3.61
Voque Sukhumvit 31,"Sukhumvit 31, Khlong Tan Nuea, Vadhana, Bangkok 10110",Watthana,9807577.0,,Bedrooms|Bathrooms|Internal area,1|1|117.08,Floors|Towers|Project Area|Year built,"8|1|1,313 m2|2012","Voque Sukhumvit 31 Bangkok condo for sale in Asoke near Srinakharinwirot University was developed by Apollo Asset Co., Ltd. in 2012.
This Bangkok condominium project is a low-rise single building of 8 floors and one basement with limited stylish 74 well-fitted and equipped units, providing 3 types of residential units:","1 bedroom: 48.50 – 49.00 sq.m.
2 bedrooms: 60.00 – 122.00 sq.m.
3 bedroom: 122 sq.m.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|False,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phetchaburi|Sukhumvit|Asok|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.1 km / 7 minutes by car|1.3 km / 11 minutes by car|1.4 km / 8 minutes by car|1.8 km / 16 minutes by car|1.8 km / 16 minutes by car|1.9 km / 10 minutes by car,"115,671",0,-3.63,5.23,-0.2
Belgravia Residences,"533-758 Sukhumvit Rd, Khwaeng Khlong Tan, Khet Khlong Toei",Khlong Toei,51979031.0,,Bedrooms|Bathrooms|Internal area,1|1|376.15,Floors|Towers|Project Area|Year built,"7|2|5,296 m2|2008","Belgravia Residences Sukhumvit 30/1 luxury Bangkok condo for sale near BTS was built in 2008.
This luxury Bangkok condominium comprises two buildings, having 48 apartments on 7 floors.
Belgravia Residences Sukhumvit condominium allows small pets
Facilities at Belgravia Residences Sukhumvit luxury condo for sale in Bangkok","elevators
parking slots
24-hours security and 24/7 security guards and reception desk
key card with access to specific floor
CCTV
swimming pool
fitness
garden/BBQ
playground/kid's area
Wi-Fi in the public area",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Phrom Phong|Ekkamai|Tha Ruea 2 Toll Plaza|At Narong Toll Plaza|Tha Ruea 1 Toll Plaza,660 m / 8 minutes by foot|710 m / 9 minutes by foot|1.5 km / 15 minutes by car|3 km / 15 minutes by car|3.1 km / 15 minutes by car|3.1 km / 15 minutes by car,"168,212",0,-7.22,3.5,-3.16
The Heritage,"Soi Prida, Khlong Toei, Bangkok 10110",Khlong Toei,12000000.0,,Bedrooms|Bathrooms|Internal area,2|2|150,Floors|Towers|Year built,14|1|1983,This large Sukhumvit condo is available near Nana BTS in The Heritage condominium,"2-bedroom
2-bathroom
balcony
maid's quarter
area: 150 sqm
low floor (6-)
not furnished
fitted kitchen
fixed parking slot",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|True|True|True,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-expressway,Nana|Asok|Sukhumvit Toll Plaza|Sukhumvit|Phetchaburi Toll Plaza|Rama 4-2 Toll Plaza,240 m / 3 minutes by foot|700 m / 8 minutes by foot|930 m / 5 minutes by car|1.1 km / 5 minutes by car|1.9 km / 13 minutes by car|3.2 km / 13 minutes by car,"109,930",0,55.04,3.58,23.31
