dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
D.S. Tower 1 Sukhumvit 33,"31 Soi Phrom Chit, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,21000000.0,,Bedrooms|Bathrooms|Internal area,3|3|246,Floors|Towers|Project Area|Year built,"38|2|7,088 m2|1990",This large condo for sale in Sukhumvit 33 is available in D. S. Tower 1 condominium in Bangkok CBD,"this full-size 3-bedroom apartment features a large living area
the condo has many windows and natural light
3-bedroom
3-bathroom
balcony with a pool view
maids' quarter
2 fixed parking slots
facing direction: South and East
fully furnished
many built-in closets
separated and fully equipped kitchen
full set of electrical appliances
foreign freehold ownership quota",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|True|False|False,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Asok|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,890 m / 4 minutes by car|1.5 km / 9 minutes by car|1.6 km / 12 minutes by car|2.6 km / 20 minutes by car|2.6 km / 19 minutes by car|2.6 km / 13 minutes by car,"92,151",0,2.22,3.33,-5.54
Sukhumvit Living Town,"235/6 สุขุมวิท 21 Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,8225117.0,,Bedrooms|Bathrooms|Internal area,1|1|88.21,Floors|Towers|Project Area|Year built,"36|1|7,564 m2|2010",Sukhumvit Living Town Sukhumvit 21 condo for sale in Asoke near Srinakharinwirot University was built in 2010.,"Developer: D.K. Good View Tower
Project Type: 1-Building, 36-Storey
Total Units: 453 Units
Project Area: 7,564 m2",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-bts,Phetchaburi|Sukhumvit|Asok 4 Toll Plaza|Asok 2 Toll Plaza|Asok 1 Toll Plaza|Nana,280 m / 3 minutes by foot|900 m / 8 minutes by car|980 m / 15 minutes by car|980 m / 3 minutes by car|1 km / 5 minutes by car|1.6 km / 7 minutes by car,"109,756",0,-10.69,3.31,-18.98
The Emporio Place,"Soi Kasem, Khlong Tan, Khlong Toei, Bangkok 10110",Khlong Toei,17000000.0,,Bedrooms|Bathrooms|Internal area,1|1|75,Floors|Towers|Project Area|Year built,"42|3|9,048 m2|2010",This duplex condo on Sukhumvit 24 is available now in The Emporio Place luxury condominium in Phrom Phong in Bangkok CBD,"duplex condo
1 bedroom: large size
1 bathroom: large size
balcony
area: 75 sqm
facing direction: South and East
2 car parking slots: 1 is fixed
fully furnished: modern style, high-quality, imported
fully equipped kitchen: large size
full set of electrical appliances: flat TV, refrigerator, washing machine, microwave
foreign freehold ownership quota is available for this duplex condo at Sukhumvit 24",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-bts,Phrom Phong|Queen Sirikit National Convention Centre|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza|Rama 4-1 Toll Plaza|Thong Lo,860 m / 4 minutes by car|1.6 km / 8 minutes by car|1.7 km / 7 minutes by car|1.8 km / 7 minutes by car|1.9 km / 10 minutes by car|2.1 km / 9 minutes by car,"193,647",0,3.75,4.23,6.23
Supalai Place,"181/1 Sukhumvit Soi 39, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,12900000.0,,Bedrooms|Bathrooms|Internal area,2|2|211,Floors|Towers|Year built,23|2|1994,This large 2-bedroom renovated condo is available in the Supalai Place Sukhumvit 39 condominium in Phrom Phong and features a nice view from the mid-high floor with a cool breeze.,"the condo has a long-term tenant paying 49,000 per month
2 bedrooms
2 bathrooms
area: 211 sqm
mid floor (10+)
big roof terrace
2 fixed parking slots
just renovated and modern furnished
fully equipped kitchen
Jacuzzi
refrigerator
flat TV
washing machine
foreign freehold quota available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.6 km / 7 minutes by car|1.8 km / 12 minutes by car|2.1 km / 15 minutes by car|2.3 km / 21 minutes by car|2.3 km / 20 minutes by car|2.4 km / 15 minutes by car,"74,512",0,-1.07,5.49,-2.29
Inter Tower,"Sukhumvit 11, Khlong Tan Nuea, Vadhana, Bangkok 10110",Watthana,32000000.0,,Bedrooms|Bathrooms|Internal area,1|1|455.01,Floors|Towers|Year built,18|1|1998,"Inter Tower Sukhumvit 11 condo for sale in Nana Bangkok was constructed in 1998.
This Bangkok condominium comprises a single building, having 31 larger units on 18 floors.
This Bangkok apartment is popular among people who need a larger space and working in Sukhumvit, Nana, and Asoke area and want to stay near an international school or hospital.
Facilities at Inter Tower Sukhumvit 11 condo for sale in Nana, Bangkok","lobby
elevator
parking
24-hours security and 24/7 security guards and reception desk
key card access
CCTV
swimming pool
gym/fitness room
sauna
garden/BBQ
kids' playground
WiFi in the public area",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|True,marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-expressway,Nana|Phetchaburi|Sukhumvit Toll Plaza|Phloen Chit|Phetchaburi Toll Plaza|Asok 2 Toll Plaza,770 m / 10 minutes by foot|1.3 km / 8 minutes by car|1.3 km / 8 minutes by car|1.4 km / 9 minutes by car|1.4 km / 13 minutes by car|2 km / 10 minutes by car,"94,614",0,-0.85,2.92,-2.13
The Strand Thonglor,"8 th FL., Home Place Office Building, 283/34-41,, Sukhumvit 55 Rd., Klongton Nuabangkok, 10110, 10110",Khlong Toei,37006845.0,,Bedrooms|Bathrooms|Internal area,2|2|90.76,Floors|Towers,30|1,This super-luxury 2-bedroom condo in Thonglor is a new property available in The Strand Thonglor condominium on Sukhumvit 55 and 57,"good-sized living room
2-bedroom
2-bathroom
balcony
high ceilings: 3 m
low floor: 10-
this new condo comes fully fitted and not furnished
kitchen with island is fully fitted including refrigerator
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|True|True|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phrom Phong|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza,170 m / 3 minutes by foot|830 m / 6 minutes by car|1.3 km / 10 minutes by car|2.5 km / 8 minutes by car|3.3 km / 11 minutes by car|3.5 km / 10 minutes by car,"392,405",0,9.72,3.79,–
Circle Condominium,"1674 Phetchaburi 36 Alley, Thanon Phetchaburi, Khet Ratchathewi",Watthana,2900000.0,,Bedrooms|Bathrooms|Internal area,1|1|30,Floors|Towers|Project Area,"43|2|8,012 m2",This affordable condo near Bumrungrad Hospital is available in Circle Condominium,"studio
balcony
parking slot
mid-floor
facing direction: East
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold quota",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|False|True,marker marker-expressway|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-bts,Phetchaburi Toll Plaza|Phetchaburi|Nana|Sukhumvit Toll Plaza|Asok 2 Toll Plaza|Phloen Chit,680 m / 9 minutes by foot|920 m / 3 minutes by car|1.4 km / 7 minutes by car|1.5 km / 7 minutes by car|1.5 km / 3 minutes by car|1.5 km / 4 minutes by car,"111,804",0,-1.77,4.51,-3.89
Park Origin Phromphong,"70 อาคาร 4 Sukhumvit 24 Alley, Khwaeng Khlong Tan, Khet Khlong Toei",Khlong Toei,7971443.0,,Bedrooms|Bathrooms|Internal area,1|1|53.37,Floors|Towers|Project Area,"51|2|8,328 m2","Park Origin Phromphong Sukhumvit 24, also called Park 24, is a luxury condo for sale in Bangkok that was developed by Origin Property PCL in 2018.
This luxury Bangkok condo for sale is also known as ""Park 24"" or ""Park Origin Sukhumvit 24"".
Apartment types","Unit types: studio - 5-bedroom
Unit sizes: 25 - 117 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Asok|Queen Sirikit National Convention Centre|Rama 4-1 Toll Plaza|Tha Ruea 2 Toll Plaza|Rama 4-2 Toll Plaza,1.4 km / 5 minutes by car|1.6 km / 5 minutes by car|1.6 km / 8 minutes by car|2.2 km / 10 minutes by car|2.2 km / 7 minutes by car|2.7 km / 14 minutes by car,"241,210",9.25,4.46,4.55,20.11
Siamese Gioia,"Soi Thawi Suk, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,4450000.0,,Bedrooms|Bathrooms|Internal area,1|1|42,Floors|Towers|Project Area|Year built,"7|2|3,168 m2|2012",This condo with a pool view is available for sale in the Siamese Gioia condominium in Sukhumvit 31 in Phrom Phong,"1-bedroom
1-bathroom
balcony with a pool view
low floor (low-rise building)
fully furnished
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phetchaburi|Sukhumvit|Asok|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.7 km / 5 minutes by car|1.9 km / 14 minutes by car|1.9 km / 11 minutes by car|2.4 km / 14 minutes by car|2.4 km / 14 minutes by car|2.5 km / 8 minutes by car,"110,885",0,-2.8,5.69,-0.75
Saladaeng One,"112 1 Sala Daeng 1/1, Khwaeng Silom, Khet Bang Rak",Sathon,15500000.0,,Bedrooms|Bathrooms|Internal area,1|1|50,Floors|Towers|Year built,33|1|2015,"This luxury condo near Lumpini Park is available in Saladaeng One condominium in Silom, Bangkok","this condo features very good condition - like new
1-bedroom
1-bathroom
balcony
area: 50 sqm
mid floor: 10+
facing direction: South
fully furnished - built-in furniture
fully equipped kitchen with a built-in fridge
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Lumphini|Si Lom|Sala Daeng|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza|Sukhumvit Toll Plaza,530 m / 7 minutes by foot|800 m / 10 minutes by foot|1.1 km / 5 minutes by car|1.4 km / 6 minutes by car|1.5 km / 6 minutes by car|2.7 km / 8 minutes by car,"391,871",0,13.11,3.54,14.67
The Address Sukhumvit 42,"Soi Barbot 1, Khwaeng Phra Khanong, Khet Khlong Toei",Khlong Toei,5305965.0,,Bedrooms|Bathrooms|Internal area,1|1|63.47,Floors|Towers|Project Area|Year built,"8|2|3,200 m2|2009","The Address Sukhumvit 42 Ekkamai Bangkok condo for sale near BTS Ekkamai was developed by AP Thai Thailand PCL and completed in 2009.
This Bangkok condominium comprises two buildings, having 214 apartments on 8 floors.
Apartment types","1-bedroom - 40 - 52 sqm
2-bedroom - 70 - 90 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ekkamai|Phra Khanong|Thong Lo|At Narong Toll Plaza|At Narong 2 Toll Plaza|Phra Khanong Toll Plaza,360 m / 4 minutes by foot|1.2 km / 6 minutes by car|1.2 km / 6 minutes by car|1.7 km / 12 minutes by car|2.4 km / 19 minutes by car|2.8 km / 9 minutes by car,"107,073",0,-3.71,5.47,18.73
Supalai Wellington,"32/1 Thiam Ruam Mit Rd, Khwaeng Huai Khwang, Khet Huai Khwang",Huai Khwang,3500000.0,,Bedrooms|Bathrooms|Internal area,1|1|41.93,Floors|Towers|Project Area|Year built,"19|9|27,440 m2|2014","1 bedroom condo for sale in Supalai Wellington. This is a new apartment so that nobody lived here before
The low floor is close to the main road so that it features an unblock view","1 bedroom
1 bathroom
1 balcony
41.93 sqm
low-floor (1-9)
facing North
1 fixed parking slots
not furnished
open kitchen
foreign freehold quota is available for this unit",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-mrt|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thailand Cultural Centre|Huai Khwang|Phra Ram 9|Asok 3 Toll Plaza|Rama 9 Toll Plaza|Asok 4 Toll Plaza,1.1 km / 6 minutes by car|1.8 km / 8 minutes by car|2.5 km / 7 minutes by car|2.9 km / 15 minutes by car|3.1 km / 6 minutes by car|3.3 km / 14 minutes by car,"93,795",0,-1.69,5.73,15.46
Liberty Park 2,"55/1-55/137 Soi Sukhumvit 11, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,8000000.0,,Bedrooms|Bathrooms|Internal area,3|2|104,Floors|Towers|Year built,23|1|1998,This renovated condo on Sukhumvit 11 is available now in Liberty Park 2 condominium in Nana,"this condo was recently renovated
good-sized living room
3-bedroom
2-bathroom
maids' quarter
3 balconies
mid-floor with an unblocked view
facing direction: North-West
fully furnished
full set of electrical appliances
separated and equipped kitchen
foreign freehold quota",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|False,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Phloen Chit|Phetchaburi Toll Plaza|Phetchaburi|Asok 2 Toll Plaza,920 m / 12 minutes by car|1.2 km / 8 minutes by car|1.2 km / 9 minutes by car|1.3 km / 15 minutes by car|1.9 km / 10 minutes by car|2.5 km / 12 minutes by car,"71,199",0,5.31,5.16,-6.42
Baan Siri 24,"Soi Kasem, Khlong Tan, Khlong Toei, Bangkok 10110",Khlong Toei,15000000.0,,Bedrooms|Bathrooms|Internal area,2|2|90,Floors|Towers|Project Area|Year built,"34|1|3,256 m2|2007",This Sukhumvit Bangkok apartment with 2 bedrooms is available in Baan Siri 24 Phrom Phong condominium,"condo with a large living room
2-bedroom
2-bathroom
balcony with a nice view
area: 90 sqm
facing direction: North with a nice city view
high floor: 15+
fully furnished
separated and equipped kitchen
full set of electrical appliances
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|True,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Thong Lo|Queen Sirikit National Convention Centre|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza|Rama 4-1 Toll Plaza,580 m / 7 minutes by foot|1.6 km / 8 minutes by car|2 km / 10 minutes by car|2 km / 8 minutes by car|2.2 km / 9 minutes by car|2.3 km / 12 minutes by car,"180,328",0,-2.21,3.85,18.16
