dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
The Prime Suites,"9 Soi Sukhumvit 18, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,6537071.0,,Bedrooms|Bathrooms|Internal area,1|1|66.22,Floors|Towers|Year built,8|1|1995,"The Prime Suites Sukhumvit 18 is a condo for sale in Bangkok that was developed in 1995.
The Prime Suites is a low-rise single building having 92 apartments on 8 floors.
Apartments types:","studio: 35 sqm
1 bedroom: 35 - 37 sqm
2-bedroom: 76 - 129 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-bts|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Asok|Sukhumvit|Phrom Phong|Sukhumvit Toll Plaza|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza,640 m / 8 minutes by foot|790 m / 8 minutes by car|1.2 km / 15 minutes by car|2 km / 10 minutes by car|3.1 km / 15 minutes by car|3.1 km / 10 minutes by car,"109,922",0,5.36,4.91,26.4
BEATNIQ Sukhumvit 32,"21-58 Sukhumvit Rd, Khwaeng Khlong Tan, Khet Khlong Toei",Khlong Toei,14800000.0,,Bedrooms|Bathrooms|Internal area,1|1|55,Floors|Towers|Year built,34|1|2018,A luxury condo for sale with a tenant is available now in Beatniq Sukhumvit 32 condominium near BTS Thonglor,"this condo features a luxury style
this luxury condo is for sale with a tenant paying 55,000 Baht per month (until NOvember 2022)
good-sized bedroom
1-bedroom
1-bathroom
the balcony of a good size
mid-floor with an unblocked view
facing direction: North
fully furnished: luxury modern style
fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Phrom Phong|Ekkamai|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza,500 m / 6 minutes by foot|800 m / 4 minutes by car|1.4 km / 8 minutes by car|3 km / 10 minutes by car|3.1 km / 13 minutes by car|3.2 km / 13 minutes by car,"311,573",0,9.72,4.38,16.6
Noble Above Wireless-Ruamrudee,"71/2 Soi Ruam Rudi 2, Khwaeng Lumphini, Khet Pathum Wan",Khlong Toei,10189840.0,,Bedrooms|Bathrooms|Internal area,1|1|80.27,Floors|Towers|Year built,8|2|2019,"Noble Above Wireless-Ruamrudee Bangkok condo for sale near BTS Ploenchit was developed by Noble Development PCL  in 2020.
This low-rise Bangkok condominium in Ruamrudee Soi 2 consists of 2 buildings having 104 apartments on 8 floors. Total land area: 1-2-18.2 Rai
Facilities at Noble Above Wireless-Ruamrudee apartment in Bangkok","lobby
elevator
parking
24/7 security
key card with access to specific floor
CCTV
swimming pool
gym/fitness room
roof-top garden
2 shuttle busses available on demand",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Gym|Garden / BBQ,True|True|True|True|True|True|True,,,,"177,258",0,25.35,4.13,-7.85
Via 49,"Sukhumvit 49, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,9376384.0,,Bedrooms|Bathrooms|Internal area,1|1|67.14,Floors|Towers|Project Area|Year built,"8|1|1,788 m2|2013","VIA 49 Sukhumvit 49 by Sansiri condo for sale in Bangkok was built in 2013 by Sansiri PCL - one of Thailand's top developers.
This low-rise Bangkok condo for sale comprises a single building, having 85 apartments on 8 floors.
Apartment types","unit types: studio - 2-bedroom
unit sizes: 35 - 82 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Phrom Phong|Ekkamai|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza,940 m / 5 minutes by car|1.2 km / 5 minutes by car|1.8 km / 9 minutes by car|3.4 km / 11 minutes by car|3.5 km / 14 minutes by car|3.7 km / 13 minutes by car,"186,129",0,3.28,4.94,6.23
The Line Sukhumvit 71,"12-17 Sukhumvit 71 Rd, Khwaeng Phra Khanong Nuea, Khet Watthana",Khlong Toei,7192511.0,,Bedrooms|Bathrooms|Internal area,1|1|60.4,Floors|Towers|Year built,28|1|2016,"The Line --------t 71 Phra Khanong is a condo for sale located near BTS Phra Khanong, which was developed by Sansiri PCL and completed in 2017.
The condominium comprises a single building, having 291 units on 28 floors each.
Apartment types","1-bedroom - 32 sqm
2-bedroom - 62 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway,Phra Khanong|Phra Khanong Toll Plaza|On Nut|Ekkamai|At Narong 2 Toll Plaza|At Narong 1 Toll Plaza,510 m / 6 minutes by foot|1.1 km / 5 minutes by car|1.4 km / 9 minutes by car|1.4 km / 12 minutes by car|2.1 km / 19 minutes by car|2.3 km / 11 minutes by car,"172,351",0,-3.37,4.2,2.9
Siri at Sukhumvit,"902 Thanon Sukhum Vit, Khwaeng Phra Khanong, Khet Khlong Toei",Khlong Toei,13818986.0,,Bedrooms|Bathrooms|Internal area,1|1|101.8,Floors|Towers|Project Area|Year built,"34|1|6,212 m2|2009","Siri at Sukhumvit 42 Thonglor is a luxury Bangkok condo for sale near BTS Thong Lo that was developed by Sansiri PCL and completed in 2009.
This luxury Bangkok condominium comprises one building, having 460 apartments on 32 floors.
Apartment types","1-bedroom: 40 - 60 sqm
2-bedroom: 60 - 100 sqm
3-bedroom: 100 - 150 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phrom Phong|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza,220 m / 3 minutes by foot|670 m / 8 minutes by foot|1.4 km / 5 minutes by car|2.3 km / 9 minutes by car|3.3 km / 11 minutes by car|3.5 km / 10 minutes by car,"209,048",0,-1.36,4.33,7.24
Symphony Sukhumvit,"Thanon Sukhumvit, Bang Chak, Phra Khanong, Bangkok 10260",Phra Khanong,4850000.0,,Bedrooms|Bathrooms|Internal area,2|2|64,Floors|Towers|Project Area|Year built,"8|1|1,704 m2|2010",This apartment at Sukhumvit near BTS BangChak is available now in Symphony condominium on Sukhumvit 62,"2-bedroom
2-bathroom
balcony
64 sqm
the low floor in low-rise building
fully furnished: brand new furniture
fully equipped kitchen
full set of electrical appliances: flat TV, refrigerator, washing machine, microwave
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-expressway,Bang Chak|Punna Withi|Sukhumvit 62 Toll Plaza|On Nut|Bangchak Toll Plaza|At Narong 1 Toll Plaza,69 m / 1 minute by foot|930 m / 4 minutes by car|1.1 km / 5 minutes by car|1.2 km / 3 minutes by car|2.3 km / 25 minutes by car|2.3 km / 13 minutes by car,"74,286",0,-18.62,5.61,-1.98
Castle Hill Mansion,"Soi Phatsana 2, Phra Khanong Nuea, Vadhana, Bangkok 10110",Watthana,29424993.0,,Bedrooms|Bathrooms|Internal area,1|1|372.67,Floors|Towers,14|1,"Castle Hill Mansion Bangkok condo for sale in Ekkamai with large apartments was built in 1990.
This Bangkok condominium comprises a single building, having 31 large apartments on 14 floors.
Apartment types at this Sukhumvit condominium near BTS Ekkamai","units' types: 3 bedroom
units' sizes: 326 - 435 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ekkamai|Thong Lo|Phra Khanong|At Narong Toll Plaza|Phatthanakan 1 Toll Plaza|Phra Khanong Toll Plaza,970 m / 9 minutes by car|1.6 km / 5 minutes by car|1.8 km / 6 minutes by car|2.8 km / 11 minutes by car|3.1 km / 12 minutes by car|3.4 km / 9 minutes by car,"94,325",0,-0.7,3.91,6.6
Le Premier 1,"12/4 Soi Sukhumvit 23, Khwaeng Khlong Toei Nuea, Khet Watthana",Khlong Toei,18600881.0,,Bedrooms|Bathrooms|Internal area,1|1|250.03,Floors|Towers|Year built,21|1|1992,"Le Premier 1 Sukhumvit 23 condo for sale near BTS Asoke is located in the heart of Bangkok’s happening quarter.
This Bangkok condo was built in 1992.
Le Premier 1 Sukhumvit 23condo for sale in Bangkok comprises a single building having 68 apartments on 21 floors.
Facilities at this Bangkok condo for sale on Sukhumvit 23","lobby with reception desk
elevator
key-card control
parking
24-hours security
CCTV cameras
swimming pool
fitness/gym",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|False,marker marker-bts|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Asok|Sukhumvit|Nana|Sukhumvit Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,450 m / 6 minutes by foot|470 m / 6 minutes by foot|1.1 km / 8 minutes by car|1.7 km / 11 minutes by car|2.1 km / 20 minutes by car|2.1 km / 14 minutes by car,"176,170",0,32.7,1.93,0
Baan Prompong,"Soi Phop Mit, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,15000000.0,,Bedrooms|Bathrooms|Internal area,3|3|200,Floors|Towers|Year built,22|1|1992,This Japanese-style condo on Sukhumvit 39 is available now in the Baan Prompong condominium in Bangkok CBD,"this large condo features a nice Japanese style
2 living rooms
3-bedroom
3-bathroom
3 balconies
maids' quarter
2 fixed car parking lots
low floor
fully furnished
separated and fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|True|True,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.6 km / 8 minutes by car|1.7 km / 4 minutes by car|2 km / 13 minutes by car|2.2 km / 13 minutes by car|2.3 km / 13 minutes by car|2.3 km / 7 minutes by car,"95,431",0,23.52,3.99,-9.43
The Room Sukhumvit 38,"93 Sukhumvit 38 Alley, Khwaeng Phra Khanong, Khet Khlong Toei",Khlong Toei,15945461.0,,Bedrooms|Bathrooms|Internal area,1|1|81.4,Floors|Towers|Year built,26|1|2018,"The Room Sukhumvit 38 Thong Lo is a luxury Bangkok condominium that was built in 2019 by Land and Houses PCL.
This luxury Bangkok condominium comprises a single building, having 229 apartments on 26 floors
Apartment types","unit types: 1-2 bedroom
unit sizes: 44 - 90 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phra Khanong|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza,820 m / 10 minutes by foot|1 km / 5 minutes by car|1.9 km / 7 minutes by car|2 km / 7 minutes by car|3.3 km / 10 minutes by car|3.4 km / 10 minutes by car,"213,592",0,-79.81,3.49,13.32
InterLux Premier Sukhumvit 13,"87 Soi Sukhumvit 13, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,5516161.0,,Bedrooms|Bathrooms|Internal area,1|1|55.72,Towers,1,"InterLux Premier Sukhumvit 13 low-rise condo for sale in Nana Bangkok was developed in 2016.
This low-rise Bangkok condominium comprises a single building, having 145 apartments on 8 floors.
Facilities at InterLux Premier Sukhumvit 13 Bangkok condo for sale","lobby
elevator
parking
24-hours security and 24/7 security guards and reception desk
key card with access to specific floor
CCTV
swimming pool
gym/fitness room
sauna
garden/BBQ",,,marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-bts,Bang Mueang Toll Plaza-Outbound 4|Bang Mueang Toll Plaza-Outbound 1|Bang Mueang Toll Plaza-Inbound 1|Bearing|Bang Na|Udom Suk,3.7 km / 9 minutes by car|4.1 km / 7 minutes by car|4.3 km / 7 minutes by car|7.6 km / 16 minutes by car|8.4 km / 17 minutes by car|9.9 km / 20 minutes by car,"142,196",0,-0.39,5.17,26.13
The Concord,"Soi Ruam Chai, Khlong Tan Nuea, Vadhana, Bangkok 10110",Watthana,20178623.0,,Bedrooms|Bathrooms|Internal area,1|1|214.55,Floors|Towers|Year built,15|1|1993,"The Concord Sukhumvit 15 is a condo for sale in Bangkok that was built in 1995 by LPN Development PCL.
This condominium comprises a single building, having 39 large apartments on 15 floors.
The Concord Condominium is popular among people working in Sukhumvit and Asoke area.
Facilities at The Concord Sukhumvit 15 condo for sale in Bangkok CBD","lobby
elevator
parking
24-hours security and 24/7 security guards and reception desk
key card with access to specific floor
CCTV
swimming pool
gym/fitness room",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|True,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Nana|Phetchaburi|Sukhumvit|Sukhumvit Toll Plaza|Phetchaburi Toll Plaza|Asok 2 Toll Plaza,850 m / 9 minutes by car|990 m / 7 minutes by car|1 km / 4 minutes by car|1.4 km / 9 minutes by car|1.6 km / 12 minutes by car|1.7 km / 9 minutes by car,"120,000",0,10.19,3,-0.33
