dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
Hyde Sukhumvit 13,"1/444 Soi Sukhumvit 13, Khwaeng Khlong Toei Nuea, Khet Watthana",Khlong Toei,5999000.0,,Bedrooms|Bathrooms|Internal area,1|1|30.73,Floors|Towers|Project Area,"40|3|3,918 m2",This affordable condo for sale in Hyde Sukhumvit 13 on a low floor is available now for sale-with-tenant,"1 bedroom
1 bathroom
30.73 Sq M
low floor (10-)
car parking place for 1 car
fully furnished
fully equipped kitchen",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Nana|Asok|Sukhumvit|Sukhumvit Toll Plaza|Phetchaburi Toll Plaza|Asok 2 Toll Plaza,360 m / 5 minutes by foot|590 m / 7 minutes by foot|840 m / 4 minutes by car|1.1 km / 14 minutes by car|2 km / 10 minutes by car|2.4 km / 8 minutes by car,"204,488",0,1.03,3.96,3.53
Grand Park View Asoke,"189/438, อาคารแกรนด์ พาร์ควิว อโศก ชั้น 29, ถนนสุขุมวิท 21, แขวงคลองเตยเหนือ เขตวัฒนา",Watthana,3750000.0,,Bedrooms|Bathrooms|Internal area,1|1|36,Floors|Towers|Project Area|Year built,"32|1|5,520 m2|2005",This affordable condo on Sukhumvit 21 is available now in Grand Park View Asoke condominium near Srinakharinwirot University,"1-bedroom
1-bathroom
balcony
high floor: 20+
facing direction - North-East
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available for this affordable condo on Sukhumvit 21",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|False|True,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phetchaburi|Sukhumvit|Asok|Asok 1 Toll Plaza|Asok 4 Toll Plaza|Asok 2 Toll Plaza,610 m / 7 minutes by foot|750 m / 9 minutes by foot|1 km / 9 minutes by car|1.4 km / 5 minutes by car|1.4 km / 14 minutes by car|1.5 km / 4 minutes by car,"127,976",0,0.44,3.93,-9.89
Aspire Rama 9,"64 Rama IX Rd, Khwaeng Huai Khwang, Khet Huai Khwang",Huai Khwang,4419754.0,,Bedrooms|Bathrooms|Internal area,1|1|62.82,Floors|Towers|Project Area|Year built,"23|2|7,393 m2|2014","Aspire Rama 9 Bangkok condo for sale near Rama 9 MRT was completed in 2014.
It was developed by AP (Thailand) Public Company Limited, one of the most respected companies in the Thai real estate industry. It’s located right near Asoke – Dindaeng Road near MRT Rama 9.
Asoke-Din Daeng zone is flourishing under the influence of MRT Rama 9 station and Makkasan Airport Link station. Rama 9 area is fast becoming a happening place that will soon be officially established as another CBD (Central Business District) of Bangkok.
Featuring a dynamic modern style, this condominium project is ideally placed between Asoke and Rama 9, just next to Central Grand Rama 9 trendy shopping mall, with convenient access to the MRT Subway and Airport Link.
Apartment types:","unit types: studio, 1 & 2 bedrooms",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|True|False|True,marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-mrt|marker marker-mrt,Asok 2 Toll Plaza|Asok 4 Toll Plaza|Phra Ram 9|Asok 3 Toll Plaza|Phetchaburi|Thailand Cultural Centre,570 m / 8 minutes by foot|590 m / 8 minutes by foot|720 m / 10 minutes by foot|860 m / 8 minutes by car|1.2 km / 2 minutes by car|1.7 km / 8 minutes by car,"113,041",0,6.39,4.44,21.16
Baan Siri Sukhumvit 13,"Soi Saeng Chan, Khlong Tan Nuea, Vadhana, Bangkok 10110",Watthana,7481170.0,,Bedrooms|Bathrooms|Internal area,1|1|97.98,Floors|Towers|Year built,8|1|2004,"Baan Siri Sukhumvit 13 low-rise Bangkok condo for sale Near BTS Nana was developed in 2004 by Sansiri PCL.
This low-rise Bangkok condominium comprises a single building, having  73 apartments on 8 floors.
This Bangkok condominium is popular among people who need a larger space and working in Sukhumvit, Nana, and Asoke area and want to stay near an international school or hospital.
Facilities at Baan Siri Sukhumvit 13 condo in Bangkok
Facilities include:","lobby
elevator
parking
24-hours security and 24/7 security guards and reception desk
key card access
CCTV
swimming pool
gym/fitness room
garden/BBQ",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Nana|Phetchaburi|Sukhumvit|Sukhumvit Toll Plaza|Phetchaburi Toll Plaza|Asok 2 Toll Plaza,1 km / 10 minutes by car|1.4 km / 9 minutes by car|1.4 km / 6 minutes by car|1.6 km / 10 minutes by car|1.7 km / 14 minutes by car|2.1 km / 11 minutes by car,"104,094",0,-0.69,4.89,1.44
Baan Suanpetch,"9 Soi Sukhumvit 39, Khwaeng Khlong Tan Nuea, Khet Watthana",Khlong Toei,17895769.0,,Bedrooms|Bathrooms|Internal area,1|1|146.87,Floors|Towers|Year built,33|1|1993,"Baan Suanpetch Sukhumvit 39 condo for sale in Bangkok near BTS Phrom Phong was built in 1993.
This high-rise Bangkok condominium comprises a single building, having 130 apartments on 33 floors.",Type of apartments:,Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|False,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Thong Lo|Sukhumvit|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza|At Narong Toll Plaza,350 m / 4 minutes by foot|1.4 km / 7 minutes by car|1.8 km / 17 minutes by car|3.2 km / 22 minutes by car|3.2 km / 17 minutes by car|3.5 km / 13 minutes by car,"140,982",0,-3.89,4.04,9.95
The Lumpini 24,"92 Soi Sukhumvit 24, Khwaeng Khlong Tan, Khet Khlong Toei",Khlong Toei,10906716.0,,Bedrooms|Bathrooms|Internal area,1|1|68.86,Floors|Towers|Year built,46|1|2013,"The Lumpini 24 Phrom Phong is a luxury Bangkok condo for sale that was developed by LPN Development PCL  in 2013.
This luxury Bangkok condominium comprises a single building having 400 apartments on 46 floors.
Apartment types","1-bedroom: 25 - 55 sq.m.
2-bedroom: 44 - 67 sq.m.
3-bedroom: 110 - 160 sq.m.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|True|True|True,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Queen Sirikit National Convention Centre|Khlong Toei|Tha Ruea 2 Toll Plaza|Rama 4-1 Toll Plaza|Tha Ruea 1 Toll Plaza,1.5 km / 8 minutes by car|1.7 km / 10 minutes by car|1.9 km / 17 minutes by car|2 km / 9 minutes by car|2.1 km / 12 minutes by car|2.1 km / 9 minutes by car,"225,906",0,-1.63,4.41,6.68
Sukhumvit Suite,"21 Soi Sukhumvit 13, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,4900000.0,,Bedrooms|Bathrooms|Internal area,1|1|58.68,Floors|Towers|Year built,44|1|1994,This affordable apartment on a high floor for sale with 1 bedroom is available in Sukhumvit Suite Condominium on Sukhumvit 13 in Bangkok CBD near BTS Nana,"this Bangkok apartment features a large living room
1-bedroom
1-bathroom
balcony
area: 58.68 sqm
high floor: 20+
facing direction: West
not furnished (if a buyer wants furniture, then add 150,000 Baht)
fully equipped kitchen
full set of electrical appliances
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|True|True|True,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Nana|Asok|Sukhumvit|Sukhumvit Toll Plaza|Phetchaburi Toll Plaza|Asok 2 Toll Plaza,610 m / 8 minutes by foot|840 m / 7 minutes by car|1.2 km / 6 minutes by car|1.3 km / 10 minutes by car|1.7 km / 14 minutes by car|2 km / 11 minutes by car,"72,194",0,-7.97,4.69,-16.32
Omni Tower Sukhumvit Nana,"71 Sukhumvit 4, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,8500000.0,,Bedrooms|Bathrooms|Internal area,2|2|130,Floors|Towers,34|1,This sunset view condo in Nana is available now in Omni Tower Sukhumvit Nana condominium in Bangkok,"this condo features a nice sunset view
large living room
2-bedroom
2-bathroom
2 balconies
large area: 130 sqm
mid-floor: 15 or higher
facing direction: West with a nice sunset view of Nana Bangkok
fully furnished
fully equipped kitchen
full set of electrical appliances
some renovation may be required based on a buyer's priorities
foreign freehold ownership quota is available for this Bangkok apartment for sale",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|True|False|True,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Phloen Chit|Asok|Phetchaburi Toll Plaza|Rama 4-2 Toll Plaza,450 m / 5 minutes by foot|740 m / 10 minutes by foot|840 m / 5 minutes by car|1.1 km / 15 minutes by car|1.7 km / 13 minutes by car|3 km / 12 minutes by car,"61,005",0,9.07,5.84,3.13
Le Cote Thonglor 8,"Thong Lo 8, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,9000000.0,,Bedrooms|Bathrooms|Internal area,2|2|81.88,Floors|Towers|Project Area|Year built,"8|1|1,240 m2|2013",This large Bangkok apartment is available now in Le Cote Thonglor 8 condominium,"this is the BEST DEAL in this condominium
this large Bangkok apartment is well maintained by the owner
2-bedroom
2-bathroom
balcony
area: 81.88 sqm
low floor: low-rise building
facing direction: East
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phrom Phong|Phatthanakan 1 Toll Plaza|At Narong Toll Plaza|Phatthanakan 2 Toll Plaza,1.1 km / 4 minutes by car|1.8 km / 9 minutes by car|2.2 km / 9 minutes by car|3.1 km / 12 minutes by car|3.4 km / 11 minutes by car|3.7 km / 11 minutes by car,"148,007",0,1.74,4.13,-9.91
Regent on the Park 3,"Phrom Phong, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,20167637.0,,Bedrooms|Bathrooms|Internal area,1|1|313.72,Floors|Towers|Year built,29|1|1995,"Regent on the Park 3 Sukhumvit 39 condo for sale in Phrom Phong in Bangkok was built in 1995.
This Phrom Phong condominium in Bangkok comprises a single building, having 73 larger units on 29 floors.
Facilities at Regent on the Park 3 Sukhumvit 39 condo for sale in Phrom Phong","elevator
parking
24-hours security and 24/7 security guards and reception desk
key card with access to a specific floor
CCTV
swimming pool
gym room
garden
playground/kids' area
sauna",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|False,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.6 km / 7 minutes by car|1.8 km / 12 minutes by car|2.1 km / 15 minutes by car|2.3 km / 21 minutes by car|2.3 km / 20 minutes by car|2.4 km / 15 minutes by car,"98,262",0,23.41,3.53,7.43
