dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
Prime Mansion One,"191/5 Soi Sukhumvit 31, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,18826852.0,,Bedrooms|Bathrooms|Internal area,1|1|235.81,Floors|Towers|Year built,7|1|1999,Prime Mansion One Sukhumvit 31 condo for sale in Bangkok near Srinakharinwirot University in Asoke is also known as Prime Mansion Sawasdee.,"Prime Mansion One Sukhumvit 31 was developed by Prime Mansion Co., Ltd. in 1999. This Bangkok condominium in Asoke comprises a single building having 31 apartments on 18 floors.
It's located in Sukhumvit 31 near Srinakharinwirot University.
Apartment types:",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym,True|True|True|True|True|True|True,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-expressway,Phetchaburi|Sukhumvit|Asok 1 Toll Plaza|Asok 4 Toll Plaza|Asok|Asok 3 Toll Plaza,650 m / 8 minutes by foot|1.3 km / 8 minutes by car|1.4 km / 14 minutes by car|1.4 km / 19 minutes by car|1.5 km / 7 minutes by car|1.6 km / 19 minutes by car,"97,333",0,15.53,3.92,-11.91
XVI The Sixteenth Condominum,"Soi Phai Sing To, Khlong Toei, Bangkok 10110",Khlong Toei,4500000.0,,Bedrooms|Bathrooms|Internal area,1|1|43.2,Floors|Towers|Project Area|Year built,8|1|924 m2|2011,"This affordable condo near MRT Queen Sirikit is available now in XVI The Sixteenth Sukhumvit 16 condominium in Asoke, Bangkok","this condo is a corner unit
1-bedroom
1-bathroom
2 balconies
low floor - low-rise building
facing direction: East
fully furnished
fully equipped kitchen
full set of electrical appliances",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-expressway,Queen Sirikit National Convention Centre|Khlong Toei|Rama 4-1 Toll Plaza|Rama 4-2 Toll Plaza|Phrom Phong|Tha Ruea 1 Toll Plaza,1.3 km / 6 minutes by car|1.5 km / 15 minutes by car|1.7 km / 10 minutes by car|1.7 km / 15 minutes by car|1.7 km / 10 minutes by car|2.3 km / 9 minutes by car,"114,204",0,18.53,5.11,11.98
Walden Thonglor 8,"238 สุขุมวิท Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,10501931.0,,Bedrooms|Bathrooms|Internal area,1|1|43.68,Floors|Towers,8|1,This new 1-bedroom plus condo is available in Walden Thonglor 8 luxury condominium that is planned to be completed end of 2022 or early 2023,"this condo has an extra small room as a study room
1 good-sized bedroom
1 bathroom
balcony
high ceilings of 300 cm
open kitchen with a built-in refrigerator
the condo comes fully fitted and has no furniture
foreign freehold quota is available",,,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phrom Phong|Phatthanakan 1 Toll Plaza|At Narong Toll Plaza|Phra Khanong Toll Plaza,1.2 km / 4 minutes by car|1.9 km / 9 minutes by car|2.3 km / 13 minutes by car|3.2 km / 12 minutes by car|3.6 km / 12 minutes by car|4.1 km / 12 minutes by car,"247,386",0,0,0,–
HQ by Sansiri,"Thong Lo 6, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,180000000.0,,Bedrooms|Internal area,4|470,Floors|Towers|Project Area|Year built,"36|1|3,032 m2|2014",4-bedroom property for SALE of 470 sq.m at HQ by Sansiri in Thonglor - Ekkamai (Sukhumvit 49-65).,"This property features: Air-conditioning, Storage room, High floor, Balcony/terrace,",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phrom Phong|Phatthanakan 1 Toll Plaza|At Narong Toll Plaza|Phra Khanong Toll Plaza,920 m / 4 minutes by car|1.6 km / 8 minutes by car|2 km / 8 minutes by car|3.2 km / 12 minutes by car|3.2 km / 11 minutes by car|4 km / 11 minutes by car,"246,167",0,-2.52,4.28,3.41
Tristan,"24 Soi Phrom Mit, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,10673929.0,,Bedrooms|Bathrooms|Internal area,1|1|131.92,Floors|Towers|Year built,8|1|2009,"Tristan Sukhumvit 39 Phrom Phong condo for sale in Phrom Phong near BTS Phrom Phong was built in 2009.
This Bangkok low-rise condominium comprises a single building, having 25 apartments on 8 floors.
This Bangkok condominium is pet-friendly: small pets are allowed
Facilities at this Tristan Sukhumvit 39 condo for sale in Phrom Phong","elevator
underground parking
24-hour security and 24/7 security guards and reception desk
key card with access to specific floor
CCTV
swimming pool on the 2nd floor
gym room on the 2nd floor
garden
playground/kids' area
sauna",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Thong Lo|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,930 m / 7 minutes by car|1.8 km / 9 minutes by car|2.3 km / 17 minutes by car|3.7 km / 25 minutes by car|3.7 km / 20 minutes by car|3.8 km / 18 minutes by car,"91,841",0,4.55,4.9,5.34
Pyne by Sansiri,"Phayathai Rd, Khwaeng Thanon Phetchaburi, Khet Ratchathewi",Pathum Wan,21500000.0,,Bedrooms|Bathrooms|Internal area,2|2|76,Floors|Towers|Project Area|Year built,"42|1|3,022 m2|2013",This 2-bedroom condo near Ratchathewi BTS is available in Pyne by Sansiri luxury Bangkok condominium,"2-bedroom
2-bathroom
balcony
area: 76 sqm
mid floor: 10+
car parking slot
fully furnished: modern style
fully equipped kitchen
full set of electrical appliances: 2 flat TVs, refrigerator, washing machine, microwave",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ratchathewi|Phaya Thai|National Stadium|Uruphong Toll Plaza|Yommarat Toll Plaza|Phahon Yothin 1 Toll Plaza,200 m / 3 minutes by foot|730 m / 9 minutes by foot|840 m / 7 minutes by car|1.4 km / 7 minutes by car|1.5 km / 7 minutes by car|2.1 km / 11 minutes by car,"260,000",0,-0.02,2.9,7.71
,,Watthana,4500000.0,,Bedrooms|Bathrooms|Internal area,1|1|40,,,This condo in Thonglor is available for sale with a tenant on a high floor at 59 Heritage condominium on Sukhumvit 59,"condo with a tenant: a long-term lease
1-bedroom
1-bathroom
balcony
area: 40 sqm
high floor: 15+
facing direction: South
fully furnished
fully equipped kitchen
full set of electrical appliances: flat TV, refrigerator, washing machine, microwave
foreign freehold ownership quota is available",,,,,,,,,,
The Waterford Park Sukhumvit 53,"Soi Pai Di Ma Di Klang, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,11889694.0,,Bedrooms|Bathrooms|Internal area,1|1|174.69,Floors|Towers|Year built,29|3|1993,The Waterford Park Sukhumvit 53 Bangkok condo for sale in Thong Lo was developed in 1993 by Waterford Group.,"The condominium comprises 3 buildings, having 281 apartments on 29 floors.
Apartment types:",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phrom Phong|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Rama 9 Toll Plaza,1 km / 4 minutes by car|1.7 km / 9 minutes by car|1.8 km / 9 minutes by car|3.3 km / 11 minutes by car|3.8 km / 14 minutes by car|4.3 km / 15 minutes by car,"93,079",0,12.08,4.25,16.61
Noble Solo,"962 Thong Lo 25 Alley, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,7801501.0,,Bedrooms|Bathrooms|Internal area,1|1|81.12,Floors|Towers|Project Area|Year built,"24|1|5,420 m2|2009","Noble Solo Thonglor condo for sale in Bangkok was built in 2009 by Noble Development PCL.
Noble is also the developer behind Noble Be 19, Noble Recole, Noble Ambience, and other Bangkok condominiums.
Noble Solo Thonglor comprises a single building having 572 apartments on 24 floors
Apartment types","unit types: 1-3 bedroom
unit sizes: 34-232 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|False,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway,Thong Lo|Ramkhamhaeng Toll Plaza|Phrom Phong|Rama 9-1 Toll Plaza Chalong Rat|Ekkamai|Rama 9 Toll Plaza,2.1 km / 7 minutes by car|2.6 km / 20 minutes by car|2.7 km / 11 minutes by car|2.7 km / 14 minutes by car|2.8 km / 12 minutes by car|2.9 km / 13 minutes by car,"127,281",0,-8.48,4.9,-1.33
The Sukhothai Residences,"Soi Sathon 1, Lane 1, Khwaeng Thung Maha Mek, Khet Sathon",Sathon,46000000.0,,Bedrooms|Bathrooms|Internal area,2|2|134.33,Floors|Towers|Project Area|Year built,"41|1|8,400 m2|2010",This luxury Bangkok condo in Sukhothai Residence is available now at a good price,"this luxury condo features an unblocked view of Bangkok from a mid-floor
2-bedroom
2-bathroom
storage room
the balcony of a good size
built-in wardrobe in the master bedroom
mid-floor: 10+
facing direction: North-West
fixed car parking lot
fully furnished - luxury classic design
full set of electrical appliances",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-mrt|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Lumphini|Sala Daeng|Si Lom|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza|River Side Toll Plaza,1.9 km / 9 minutes by car|2.1 km / 14 minutes by car|2.2 km / 12 minutes by car|2.5 km / 12 minutes by car|2.6 km / 13 minutes by car|2.7 km / 10 minutes by car,"345,959",0,0.68,3.21,3.47
T.P.J. Condo,"Soi Sukhumvit 49/11, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,14522917.0,,Bedrooms|Bathrooms|Internal area,1|1|283.27,Floors|Towers|Year built,10|1|1988,"T.P.J. Condo Sukhumvit 49 was built in 1988. This Bangkok condo for sale is located near Samitivej Sukhumvit Hospital and comprises a single building, having 17 large apartments on 10 floors.
T.P.J. condo is a pet-friendly condo for sale in Bangkok.
Apartment types","unit types: 1- 4 bedrooms
unit sizes: 92 - 342 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|False|False|False|False|False|True|False|False,marker marker-bts|marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Thong Lo|Sukhumvit|Asok 4 Toll Plaza|Asok 1 Toll Plaza|Rama 9 Toll Plaza,1.4 km / 7 minutes by car|1.7 km / 8 minutes by car|2.5 km / 15 minutes by car|3.6 km / 15 minutes by car|3.6 km / 15 minutes by car|4.1 km / 16 minutes by car,"52,054",0,-2.29,4.5,0
Sukhumvit City Resort,"61 สุขุมวิท Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,4900000.0,,Bedrooms|Bathrooms|Internal area,1|1|47,Floors|Towers|Project Area|Year built,"26|1|2,436 m2|2006",A cheap condo for sale in Sukhumvit 11 is available now.,"this fully furnished apartment is in a modern style - tranquil surrounding
1 bedroom
1 bathroom
area: 47 sqm
fixed parking slot
facing direction: North
fully furnished
open kitchen
full set of electrical appliances
Foreign freehold quota is available for this cheap apartment for sale in Sukhumvit City Resort",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|False|False|True,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Phloen Chit|Phetchaburi Toll Plaza|Phetchaburi|Asok 2 Toll Plaza,920 m / 12 minutes by car|1.1 km / 8 minutes by car|1.2 km / 9 minutes by car|1.3 km / 15 minutes by car|1.9 km / 10 minutes by car|2.5 km / 12 minutes by car,"107,373",0,3.91,3.84,-14
President Park Sukhumvit 24,"370-709 Soi Sukhumvit 22, Khwaeng Khlong Tan, Khet Khlong Toei",Khlong Toei,18500000.0,,Bedrooms|Bathrooms|Internal area,3|3|223.08,Floors|Towers|Year built,11|1|1996,This large condo with an unblocked view from a high floor is available now in President Park Sukhumvit 24 condominium in Phrom Phong.,"spacious living room
3-bedroom
3-bathroom
maids' quarter
stock room
facing direction: West
high floor
2 fixed car parking lots
partly furnished
some electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|True|True,marker marker-bts|marker marker-mrt|marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-expressway,Phrom Phong|Queen Sirikit National Convention Centre|Tha Ruea 2 Toll Plaza|Khlong Toei|Tha Ruea 1 Toll Plaza|Rama 4-1 Toll Plaza,1.2 km / 6 minutes by car|1.3 km / 7 minutes by car|1.4 km / 6 minutes by car|1.5 km / 15 minutes by car|1.6 km / 6 minutes by car|1.7 km / 10 minutes by car,"77,068",0,-1.83,4.05,-2.62
Baan Suksan,"Soi Prasanmit, Khlong Tan Nuea, Vadhana, Bangkok 10110",Watthana,4770000.0,,Bedrooms|Bathrooms|Internal area,1|1|61.32,Floors|Towers|Year built,8|1|1999,"Baan Suksan Sukhumvit 23 condo for sale in Bangkok near Srinakharinwirot University is a very special condominium located 50 m from Srinakharinwirot University and is very popular for rental with students.
Baan Suksan Sukhumvit 23 condo was built in 1999. This Bangkok condo for sale in Sukhumvit Soi 23 comprises a single building, having 89  apartments on 8 floors.
Facilities at this Bangkok condo for sale on Sukhumvit 23
Facilities of Baan Suksan include:","lobby
elevator
parking
24-hours security
CCTV
rooftop swimming pool
rooftop golf simulator",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|False|False|False|False|False|True,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Sukhumvit|Phetchaburi|Asok|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,830 m / 9 minutes by car|870 m / 9 minutes by car|1.2 km / 6 minutes by car|1.6 km / 17 minutes by car|1.6 km / 18 minutes by car|1.6 km / 12 minutes by car,"98,040",0,5.58,4,-7.89
