dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
The Line Ratchathewi,"448/6 Phetchaburi Rd, Khwaeng Thanon Phetchaburi, Khet Ratchathewi",Ratchathewi,9200000.0,,Bedrooms|Bathrooms|Internal area,1|1|32,Floors|Towers|Project Area|Year built,"38|1|2,400 m2|2018","PropertyScout ID 888681
Check all listing details on our website https://propertyscout.co.th/en/88----","Fully furnished 1 bedroom, 1 bathroom condo for sale with a floorsize of 32
squaremeters, located on the 28th floor of the The Line ----------i building, in
the popular Ratchathewi district near BTS Ratchathewi. Please contact us to
schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ratchathewi|Phaya Thai|Siam|Uruphong Toll Plaza|Yommarat Toll Plaza|Phahon Yothin 1 Toll Plaza,280 m / 4 minutes by foot|600 m / 8 minutes by foot|1.1 km / 8 minutes by car|1.4 km / 10 minutes by car|1.4 km / 7 minutes by car|1.9 km / 12 minutes by car,"275,998",0,13,3.23,2.9
The River,"753 Charoen Nakhon, Khlong Ton Sai, Khlong San, Bangkok 10600",Khlong San,10000000.0,30000.0,Bedrooms|Bathrooms|Internal area,1|1|69,Floors|Towers|Project Area|Year built,"74|2|20,564 m2|2010","PropertyScout ID 845554
Check all listing details on our website https://propertyscout.co.th/en/84----","Modern 1-bedroom 1-bathroom Condo unit, sized 69 sqm on the 14th Floor with
Breathtaking Views at The River Condominium by BTS Krung Thon Buri",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|True|True|True,marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway,Surawong Toll Plaza|Surasak|Sathon Toll Plaza|Krung Thon Buri|Saphan Taksin|Chan Toll Plaza,1.5 km / 6 minutes by car|1.6 km / 5 minutes by car|1.7 km / 9 minutes by car|1.8 km / 5 minutes by car|2 km / 10 minutes by car|2.5 km / 12 minutes by car,"286,344",27.79,28.01,2.22,-10.79
The River,"753 Charoen Nakhon, Khlong Ton Sai, Khlong San, Bangkok 10600",Khlong San,27500000.0,,Bedrooms|Bathrooms|Internal area,3|3|138,Floors|Towers|Project Area|Year built,"74|2|20,564 m2|2010","PropertyScout ID 566406
Check all listing details on our website https://propertyscout.co.th/en/56----","Fully furnished 3 bedrooms, 3 bathrooms condo for sale with a floorsize of 138
squaremeters, located on the 44th floor of the The River Condominium building,
in the popular Khlong San district near BTS Saphan Taksin. Please contact us to
schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|True|True|True,marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway,Surawong Toll Plaza|Surasak|Sathon Toll Plaza|Krung Thon Buri|Saphan Taksin|Chan Toll Plaza,1.5 km / 6 minutes by car|1.6 km / 5 minutes by car|1.7 km / 9 minutes by car|1.8 km / 5 minutes by car|2 km / 10 minutes by car|2.5 km / 12 minutes by car,"286,344",27.79,28.01,2.22,-10.79
KHUN by YOO inspired by Starck,"139 Soi Sukhumvit 55, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,33900000.0,130000.0,Bedrooms|Bathrooms|Internal area,2|2|82,Floors|Towers|Year built,27|1|2020,"PropertyScout ID 939361
Check all listing details on our website https://propertyscout.co.th/en/93----","Modern 2-bedroom 2-bathroom Condo unit, sized 82 sqm on the 16th Floor with
Breathtaking Views at KHUN by YOO by BTS Thong Lor.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,,,,"428,041",0,-11.55,3.76,-1.4
The Room Sukhumvit 62,"Thanon Sukhumvit, Bang Chak, Phra Khanong, Bangkok 10260",Phra Khanong,9500000.0,,Bedrooms|Bathrooms|Internal area,2|2|76,Floors|Towers|Project Area|Year built,"23|2|8,000 m2|2010","PropertyScout ID 828599
Check all listing details on our website https://propertyscout.co.th/en/82----","Luxury 2-bedroom 2-bathroom Condo unit, sized 76 sqm on the 17th Floor with
Breathtaking Views at The Room Sukhumvit 62 by BTS Punnawithi",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|True|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Punna Withi|Bang Chak|Udom Suk|Bangchak Toll Plaza|Sukhumvit 62 Toll Plaza|Bang Na Toll Plaza,200 m / 3 minutes by foot|870 m / 2 minutes by car|1.3 km / 7 minutes by car|1.6 km / 23 minutes by car|1.8 km / 4 minutes by car|2.1 km / 9 minutes by car,"126,760",0,9.43,4.43,8.84
Supalai Oriental Sukhumvit 39,"153 Soi Phetchaburi 38/1, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,20200000.0,80000.0,Bedrooms|Bathrooms|Internal area,3|3|145,Floors|Towers|Year built,35|4|2020,"PropertyScout ID 760811
Check all listing details on our website https://propertyscout.co.th/en/76----","Modern 3-bedroom 3-bathroom Condo unit, sized 145 sqm on the 16th Floor with
Breathtaking Views at Supalai Oriental Sukhumvit 39 by MRt Phetchaburi",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|False,marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-mrt,Phetchaburi|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza|Phra Ram 9|Sukhumvit,1.4 km / 5 minutes by car|1.9 km / 14 minutes by car|1.9 km / 13 minutes by car|2 km / 7 minutes by car|2.3 km / 13 minutes by car|2.3 km / 14 minutes by car,"151,411",0,22.68,4.72,16.67
Hive Sathorn,"89 เจริญนคร Khwaeng Khlong Ton Sai, Khet Khlong San",Khlong San,5800000.0,17000.0,Bedrooms|Bathrooms|Internal area,1|1|48.5,Floors|Towers|Project Area|Year built,"31|1|4,287 m2|2010","PropertyScout ID 940989
Check all listing details on our website https://propertyscout.co.th/en/94----","Modern 1-bedroom 1-bathroom condominium on the 25th floor of The Hive Sathon
building, in the Khlong San district, close to BTS Krung Thon Buri, perfect for
an urban lifestyle.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Krung Thon Buri|Wong Wian Yai|Saphan Taksin|Surawong Toll Plaza|Sathon Toll Plaza|Chan Toll Plaza,120 m / 1 minute by foot|930 m / 6 minutes by car|1.6 km / 7 minutes by car|2.3 km / 5 minutes by car|2.7 km / 6 minutes by car|3.2 km / 9 minutes by car,"116,426",0,-2.73,4.34,2.43
LAKE AVENUE Sukhumvit 16,"1 Soi Sukhumvit 16, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,15000000.0,,Bedrooms|Bathrooms|Internal area,2|2|82,Towers,1,"PropertyScout ID 885095
Check all listing details on our website https://propertyscout.co.th/en/88----","Fully furnished 2 bedrooms, 2 bathrooms condo for sale with a floorsize of 82
squaremeters, located on the 6th floor of the Lake Avenue Sukhumvit 16 building,
in the popular Khlong Toei district near BTS Asoke. Please contact us to
schedule a viewing.",,,marker marker-mrt|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Sukhumvit|Asok|Phrom Phong|Sukhumvit Toll Plaza|Rama 4-1 Toll Plaza|Rama 4-2 Toll Plaza,850 m / 6 minutes by car|860 m / 5 minutes by car|1.7 km / 8 minutes by car|2.2 km / 12 minutes by car|2.3 km / 7 minutes by car|2.8 km / 10 minutes by car,"107,356",0,6.62,4.25,-2.56
MUNIQ Sukhumvit 23,"11-17 Soi Sukhumvit 23, Khwaeng Khlong Toei Nuea, Khet Watthana",Khlong Toei,72500000.0,,Bedrooms|Bathrooms|Internal area,3|3|191,Floors|Towers|Year built,36|1|2019,"PropertyScout ID 939220
Check all listing details on our website https://propertyscout.co.th/en/93----","Modern 3-bedroom 3-bathroom Condo unit, sized 191 sqm on the 33rd Floor with
Breathtaking Views at MUNIQ Sukhumvit 23 by BTS Asok",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-bts|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Asok|Sukhumvit|Nana|Sukhumvit Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,480 m / 6 minutes by foot|490 m / 6 minutes by foot|1.1 km / 7 minutes by car|1.8 km / 11 minutes by car|2 km / 19 minutes by car|2.1 km / 13 minutes by car,"258,829",0,4.85,4.4,8.09
Noble Solo,"962 Thong Lo 25 Alley, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,7800000.0,,Bedrooms|Bathrooms|Internal area,1|1|53,Floors|Towers|Project Area|Year built,"24|1|5,420 m2|2009","PropertyScout ID 882715
Check all listing details on our website https://propertyscout.co.th/en/88----","Fully furnished 1 bedroom, 1 bathroom condo for sale with a floorsize of 53
squaremeters, located on the 11st floor of the Noble Solo building, in the
popular Watthana district near ARL Ramkhamhaeng. Please contact us to schedule a
viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|False,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway,Thong Lo|Ramkhamhaeng Toll Plaza|Phrom Phong|Rama 9-1 Toll Plaza Chalong Rat|Ekkamai|Rama 9 Toll Plaza,2.1 km / 7 minutes by car|2.6 km / 20 minutes by car|2.7 km / 11 minutes by car|2.7 km / 14 minutes by car|2.8 km / 12 minutes by car|2.9 km / 13 minutes by car,"127,281",0,-8.48,4.9,-1.33
Supalai Place,"181/1 Sukhumvit Soi 39, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,3800000.0,,Bedrooms|Bathrooms|Internal area,1|1|49,Floors|Towers|Year built,23|2|1994,"PropertyScout ID 566168
Check all listing details on our website https://propertyscout.co.th/en/56----","Fully furnished 1 bedroom, 1 bathroom condo for sale with a floorsize of 49
squaremeters, located on the 19th floor of the Supalai Place Sukhumvit 39
building, in the popular Watthana district near MRT Phetchaburi. Please contact
us to schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.6 km / 7 minutes by car|1.8 km / 12 minutes by car|2.1 km / 15 minutes by car|2.3 km / 21 minutes by car|2.3 km / 20 minutes by car|2.4 km / 15 minutes by car,"74,512",0,-1.07,5.49,-2.29
Magnolias Waterfront Residences,"215 Charoen Nakhon Rd, Khwaeng Khlong Ton Sai, Khet Khlong San",Khlong San,39000000.0,110000.0,Bedrooms|Bathrooms|Internal area,2|2|102,Floors|Towers|Project Area|Year built,"70|2|12,252 m2|2017",Looking to buy or rent a condo?,"Contact us now if you are looking for a real estate company that is:
• Honest and trustworthy
• Knowledgeable about the real estate market
• Responsive
• Confident with excellent communication skills
• An expert in purchasing and selling process
• A natural negotiator",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|False,marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts,Surawong Toll Plaza|Hua Lamphong|Saphan Sawang Toll Plaza|Hua Lamphong Toll Plaza|Krung Thon Buri|Saphan Taksin,1.4 km / 8 minutes by car|2 km / 12 minutes by car|2.1 km / 13 minutes by car|2.2 km / 13 minutes by car|2.6 km / 8 minutes by car|2.8 km / 12 minutes by car,"393,369",0,26.85,3.06,-4.02
WYNE Sukhumvit,"1681 Thanon Sukhum Vit, Khwaeng Phra Khanong Nuea, Khet Watthana",Khlong Toei,4600000.0,,Bedrooms|Bathrooms|Internal area,1|1|35,Floors|Towers|Project Area|Year built,"31|1|4,300 m2|2013","PropertyScout ID 882946
Check all listing details on our website https://propertyscout.co.th/en/88----","Fully furnished 1 bedroom, 1 bathroom condo for sale with a floorsize of 35
squaremeters, located on the 30th floor of the Wyne By Sansiri building, in the
popular Khlong Toei district near BTS Phra Khanong. Please contact us to
schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-expressway,Phra Khanong|On Nut|Phra Khanong Toll Plaza|Ekkamai|At Narong 2 Toll Plaza|At Narong 1 Toll Plaza,420 m / 6 minutes by foot|1.1 km / 11 minutes by car|1.3 km / 6 minutes by car|1.3 km / 6 minutes by car|2 km / 13 minutes by car|2.2 km / 14 minutes by car,"105,000",-17.87,-17.23,4.57,-18.86
WYNE Sukhumvit,"1681 Thanon Sukhum Vit, Khwaeng Phra Khanong Nuea, Khet Watthana",Khlong Toei,4300000.0,,Bedrooms|Bathrooms|Internal area,1|1|35.1,Floors|Towers|Project Area|Year built,"31|1|4,300 m2|2013","PropertyScout ID 882940
Check all listing details on our website https://propertyscout.co.th/en/88----","Fully furnished 1 bedroom, 1 bathroom condo for sale with a floorsize of 35.1
squaremeters, located on the 31st floor of the Wyne By Sansiri building, in the
popular Khlong Toei district near BTS Phra Khanong. Please contact us to
schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-expressway,Phra Khanong|On Nut|Phra Khanong Toll Plaza|Ekkamai|At Narong 2 Toll Plaza|At Narong 1 Toll Plaza,420 m / 6 minutes by foot|1.1 km / 11 minutes by car|1.3 km / 6 minutes by car|1.3 km / 6 minutes by car|2 km / 13 minutes by car|2.2 km / 14 minutes by car,"105,000",-17.87,-17.23,4.57,-18.86
