dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
Fuse Chan - Sathorn,"2008/4 Thanon Chan, Khwaeng Chong Nonsi, Khet Yan Nawa",Yan Nawa,5500000.0,,Bedrooms|Bathrooms|Internal area,2|2|57,Floors|Towers|Project Area|Year built,"31|3|11,868 m2|2015","Project: Fuse Chan-Sathorn
For Sale 2 Bedrooms 57 sqm. On 18th floor Closed to BTS Chongnonsi, BRT Thanon Chan",Listing No: YT12-1037,Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|True,marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-bts,Chan Toll Plaza|Sathon Toll Plaza|Sathu Pradit 2 Toll Plaza|Surasak|Chong Nonsi|Saphan Taksin,1 km / 6 minutes by car|1.7 km / 10 minutes by car|1.8 km / 7 minutes by car|2.1 km / 9 minutes by car|2.5 km / 15 minutes by car|2.6 km / 9 minutes by car,"92,308",-2.98,-2.91,5.5,5.75
Movenpick Residences Ekkamai Bangkok,"452 ถนน สุขุมวิท Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,9990000.0,35000.0,Bedrooms|Bathrooms|Internal area,2|2|65,Floors|Towers,29|1,"PropertyScout ID 710866
Check all listing details on our website https://propertyscout.co.th/en/71----","Luxury 2-bedroom 2-bathroom Condo unit, sized 65 sqm on the 21st Floor with
Breathtaking Views at Mövenpick Ekkamai Bangkok by BTS Ekkamai",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|False|True|True,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-bts,Ekkamai|Thong Lo|Ramkhamhaeng Toll Plaza|Phatthanakan 1 Toll Plaza|Phatthanakan 2 Toll Plaza|Phrom Phong,2.4 km / 12 minutes by car|2.5 km / 8 minutes by car|2.7 km / 17 minutes by car|2.7 km / 8 minutes by car|2.8 km / 7 minutes by car|3 km / 13 minutes by car,"128,582",0,-1.06,5.1,-5.69
KHUN by YOO inspired by Starck,"139 Soi Sukhumvit 55, Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,20000000.0,65000.0,Bedrooms|Bathrooms|Internal area,1|1|50,Floors|Towers|Year built,27|1|2020,"PropertyScout ID 939362
Check all listing details on our website https://propertyscout.co.th/en/93----","Modern 1-bedroom 1-bathroom Condo unit, sized 50 sqm on the 14th Floor with
Breathtaking Views at KHUN by YOO by BTS Thong Lor.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,,,,"428,041",0,-11.55,3.76,-1.4
The Address Sukhumvit 28,"Bannasan, Khlong Tan, Khlong Toei, Bangkok 10110",Khlong Toei,18300000.0,,Bedrooms|Bathrooms|Internal area,2|2|74,Floors|Towers|Project Area|Year built,"31|1|3,200 m2|2011","PropertyScout ID 889717
Check all listing details on our website https://propertyscout.co.th/en/88----","Fully furnished 2 bedrooms, 2 bathrooms condo for sale with a floorsize of 74
squaremeters, located on the 15th floor of the The Address Sukhumvit 28
building, in the popular Khlong Toei district near BTS Phrom Phong. Please
contact us to schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|True,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-expressway,Phrom Phong|Thong Lo|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza|Queen Sirikit National Convention Centre|At Narong Toll Plaza,410 m / 5 minutes by foot|910 m / 7 minutes by car|2.7 km / 13 minutes by car|2.8 km / 13 minutes by car|2.9 km / 11 minutes by car|3.4 km / 14 minutes by car,"224,453",0,2.18,4.46,7.05
The ESSE Asoke,"48/1 Thanon Asok Montri, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,14400000.0,,Bedrooms|Bathrooms|Internal area,2|1|57,Floors|Towers|Project Area|Year built,"55|1|3,674 m2|2018","PropertyScout ID 701186
Check all listing details on our website https://propertyscout.co.th/en/70----","Modern 2-bedroom 1-bathroom Duplex Condo unit, sized 323 sqm on the 50th Floor
with Breathtaking Views at THE ESSE ASOK by MRT Sukhumvit",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|True,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Sukhumvit|Phetchaburi|Asok|Asok 4 Toll Plaza|Asok 2 Toll Plaza|Asok 1 Toll Plaza,540 m / 7 minutes by foot|630 m / 8 minutes by foot|890 m / 4 minutes by car|1.3 km / 17 minutes by car|1.3 km / 5 minutes by car|1.4 km / 6 minutes by car,"259,459",-8.57,-5.98,4.3,3.68
The River,"753 Charoen Nakhon, Khlong Ton Sai, Khlong San, Bangkok 10600",Khlong San,12500000.0,,Bedrooms|Bathrooms|Internal area,2|2|77,Floors|Towers|Project Area|Year built,"74|2|20,564 m2|2010","PropertyScout ID 653829
Check all listing details on our website https://propertyscout.co.th/en/65----","Fully furnished 2 bedrooms, 2 bathrooms condo for sale with a floorsize of 77
squaremeters, located on the 7th floor of the The River Condominium building, in
the popular Khlong San district near BTS Saphan Taksin. Please contact us to
schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|True|True|True,marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway,Surawong Toll Plaza|Surasak|Sathon Toll Plaza|Krung Thon Buri|Saphan Taksin|Chan Toll Plaza,1.5 km / 6 minutes by car|1.6 km / 5 minutes by car|1.7 km / 9 minutes by car|1.8 km / 5 minutes by car|2 km / 10 minutes by car|2.5 km / 12 minutes by car,"286,344",27.79,28.01,2.22,-10.79
The Ritz - Carlton Residences at MahaNakhon,"37 Soi Silom 9, Khwaeng Silom, Khet Bang Rak",Sathon,88000000.0,,Bedrooms|Bathrooms|Internal area,3|3|211,Floors|Towers|Project Area|Year built,"77|1|14,400 m2|2015",Type 26N3A,"Size 211 sqm,",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Chong Nonsi|Sala Daeng|Surasak|Sathon Toll Plaza|Surawong Toll Plaza|Saphan Sawang Toll Plaza,220 m / 3 minutes by foot|1.1 km / 7 minutes by car|1.1 km / 7 minutes by car|1.6 km / 8 minutes by car|1.9 km / 10 minutes by car|2.1 km / 9 minutes by car,"465,446",0,20.24,2.95,4.1
,,Watthana,7000000.0,,Bedrooms|Bathrooms|Internal area,2|2|59.74,,,"PropertyScout ID 786404
Check all listing details on our website https://propertyscout.co.th/en/78----","Modern 2-bedroom 2-bathroom Condo unit, sized 59.74 sqm with Breathtaking Views
at The Capital Condo Ekkamai-Thong Lo by BTS Thong Lor",,,,,,,,,,
Baan Ploenchit,"Soi Ruam Rudi 2, Lumphini, Pathum Wan, Bangkok 10330",Khlong Toei,15000000.0,,Bedrooms|Bathrooms|Internal area,2|2|128,Floors|Towers|Year built,16|1|1994,"PropertyScout ID 942155
Check all listing details on our website https://propertyscout.co.th/en/94----","Fully fitted 2 bedrooms, 2 bathrooms condo for sale with a floor size of 128
sq.m. in the Pathum Wan. Please contact us to schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|True,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway,Phloen Chit|Sukhumvit Toll Plaza|Nana|Phetchaburi Toll Plaza|Asok|Rama 4-2 Toll Plaza,930 m / 5 minutes by car|940 m / 5 minutes by car|1.5 km / 16 minutes by car|1.9 km / 13 minutes by car|2.1 km / 14 minutes by car|2.9 km / 8 minutes by car,"114,554",0,18.05,3.78,-8.38
Ideo Q Phayathai,"130/11 Phayathai Rd, Khwaeng Thung Phaya Thai, Khet Ratchathewi",Ratchathewi,7400000.0,,Bedrooms|Bathrooms|Internal area,1|1|41,Floors|Towers|Project Area|Year built,"38|1|3,520 m2|2010","PropertyScout ID 935132
Check all listing details on our website https://propertyscout.co.th/en/93----","Modern 1-bedroom 1-bathroom condominium on the 33rd floor of Ideo Q Phaya Thai,
in the international Ratchathewi district, close to BTS Phaya Thai, perfect for
an urban lifestyle.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phaya Thai|Ratchathewi|Victory Monument|Uruphong Toll Plaza|Phahon Yothin 1 Toll Plaza|Yommarat Toll Plaza,400 m / 5 minutes by foot|480 m / 7 minutes by foot|920 m / 7 minutes by car|1.2 km / 6 minutes by car|1.5 km / 8 minutes by car|1.6 km / 10 minutes by car,"206,716",0,-22.61,3.1,8.1
59 Heritage,"Soi Bun Chana, Khlong Toei Nuea, Vadhana, Bangkok 10110",Khlong Toei,4600000.0,16000.0,Bedrooms|Bathrooms|Internal area,1|1|40,Floors|Towers|Project Area|Year built,"12|2|3,296 m2|2009","PropertyScout ID 824264
Check all listing details on our website https://propertyscout.co.th/en/82----","Fully furnished 1 bedroom, 1 bathroom condo for rent / sale with a floorsize of
40 squaremeters, located on the 21st floor of the 59 Heritage Sukhumvit 59
building, in the popular Watthana district near BTS Thong Lor. Please contact us
to schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|True|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phra Khanong|At Narong Toll Plaza|Phra Khanong Toll Plaza|Tha Ruea 2 Toll Plaza,580 m / 7 minutes by foot|780 m / 10 minutes by foot|1.6 km / 5 minutes by car|2.5 km / 9 minutes by car|3.2 km / 9 minutes by car|3.7 km / 11 minutes by car,"118,510",0,2.06,4.75,3.3
The Link Sukhumvit 64,"Soi Phong Wet Anuson, Bang Chak, Phra Khanong, Bangkok 10260",Phra Khanong,5500000.0,,Bedrooms|Bathrooms|Internal area,2|2|69,Floors|Towers|Project Area|Year built,"8|1|1,468 m2|2011","PropertyScout ID 947840
Check all listing details on our website https://propertyscout.co.th/en/94----","Fully furnished 2 bedrooms, 2 bathrooms Condo for sale with a floor size of 69
sq.m. in the Phra Khanong District. Please contact us to schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway,Punna Withi|Bangchak Toll Plaza|Udom Suk|Bang Na Toll Plaza|Bang Chak|Sukhumvit 62 Toll Plaza,650 m / 8 minutes by foot|860 m / 23 minutes by car|1.1 km / 9 minutes by car|1.4 km / 7 minutes by car|1.5 km / 4 minutes by car|1.9 km / 6 minutes by car,"90,113",0,-0.04,4.23,7.43
Magnolias Ratchadamri Boulevard,"Thanon Ratchadamri, Khwaeng Lumphini, Khet Pathum Wan",Pathum Wan,22000000.0,,Bedrooms|Bathrooms|Internal area,2|2|82,Floors|Towers|Project Area|Year built,"60|1|9,600 m2|2015","PropertyScout ID 947899
Check all listing details on our website https://propertyscout.co.th/en/94----","Fully furnished 2 bedrooms, 2 bathrooms condominium for sale with a floor size
of 82 sq.m. in the Pathum Wan district. Please contact us to schedule a viewing.",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ratchadamri|Chit Lom|Siam|Sukhumvit Toll Plaza|Phetchaburi Toll Plaza|Saphan Sawang Toll Plaza,370 m / 5 minutes by foot|450 m / 6 minutes by foot|880 m / 5 minutes by car|1.3 km / 9 minutes by car|1.8 km / 16 minutes by car|3.2 km / 10 minutes by car,"244,429",0,-13.22,4.46,-5.12
