dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
Baan Suksan,"Soi Prasanmit, Khlong Tan Nuea, Vadhana, Bangkok 10110",Watthana,7500000.0,,Bedrooms|Bathrooms|Internal area,2|2|117,Floors|Towers|Year built,8|1|1999,This Bangkok apartment near University  with 2 bedrooms is available now in Baan Suksan Sukhumvit 23,"this condo is located at the entrance to Srinakharinwirot Univerisity and it's easy to find rental tenants (students)
2-bedroom
2-bathroom
comfortable layout with built-in wardrobes
facing direction: North
well maintained, clean, and ready for living
not furnished
fully equipped kitchen
low floor: in low-rise building
fixed parking slot
area: 116.51 sqm including the parking slot
living area: 101.51 sqm
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|False|False|False|False|False|True,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Sukhumvit|Phetchaburi|Asok|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,830 m / 9 minutes by car|870 m / 9 minutes by car|1.2 km / 6 minutes by car|1.6 km / 17 minutes by car|1.6 km / 18 minutes by car|1.6 km / 12 minutes by car,"98,040",0,5.58,4,-7.89
The Diplomat 39,"7 Soi Sukhumvit 39, Khwaeng Khlong Tan Nuea, Khet Watthana",Khlong Toei,25000000.0,,Bedrooms|Bathrooms|Internal area,2|2|75,Floors|Towers|Project Area|Year built,"31|1|2,948 m2|2019",This luxury condo for sale with a tenant near BTS Phrom Phong is available in The Diplomat 39 luxury condominium on Sukhumvit 39 in Bangkok CBD.,"this is a very new luxury Bangkok apartment located 150 m from BTS Phrom Phong in The Diplomat 39 branded condominium
this luxury apartment is for sale with the tenant paying 82,000 Baht per month
2 bedroom
2 bathroom
area: 75 sqm
high floor: 20+
balcony
facing direction:  East
fully and nicely furnished
separated fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Thong Lo|Asok|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza|At Narong Toll Plaza,190 m / 2 minutes by foot|1.2 km / 6 minutes by car|1.5 km / 13 minutes by car|3 km / 20 minutes by car|3 km / 16 minutes by car|3.4 km / 12 minutes by car,"320,638",0,-1.1,3.84,0.2
Saladaeng One,"112 1 Sala Daeng 1/1, Khwaeng Silom, Khet Bang Rak",Sathon,26000000.0,,Bedrooms|Bathrooms|Internal area,1|1|56.66,Floors|Towers|Year built,33|1|2015,This luxurious condo with a Lumpini park view is available now at a good price at Saladaeng One condominium in Bangkok CBD,"this condo is for sale with a tenant - immediate profit for an investor
1-bedroom
1-bathroom
balcony
facing Lumpini park with an amazing greenery view
mid-floor
fully furnished - stylish luxury style
fully equipped kitchen
full set of electrical appliances",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Lumphini|Si Lom|Sala Daeng|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza|Sukhumvit Toll Plaza,530 m / 7 minutes by foot|800 m / 10 minutes by foot|1.1 km / 5 minutes by car|1.4 km / 6 minutes by car|1.5 km / 6 minutes by car|2.7 km / 8 minutes by car,"391,871",0,13.11,3.54,14.67
Sky Walk Condominium,"3 Sukhumvit Rd, Khwaeng Phra Khanong, Khet Khlong Toei",Khlong Toei,7684168.0,,Bedrooms|Bathrooms|Internal area,1|1|78.96,Floors|Towers|Project Area|Year built,"50|1|1,940 m2|2013","Sky Walk Sukhumvit Phra Khanong residence is the tallest building on Sukhumvit road (50 floors).
This mix-use project includes a condominium, retail area, and hotel.","Relax in the sky-high swimming pool and sand beach right in the center of Bangkok!
Unwind body and mind with hydrotherapy in the sumptuous Jacuzzi!
Enjoy CIELO bar & restaurant on the 46th floor",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|True|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phra Khanong|Ekkamai|On Nut|Phra Khanong Toll Plaza|At Narong 2 Toll Plaza|At Narong 1 Toll Plaza,230 m / 3 minutes by foot|1.1 km / 10 minutes by car|1.3 km / 7 minutes by car|1.4 km / 3 minutes by car|2 km / 17 minutes by car|2.2 km / 9 minutes by car,"145,776",0,5.22,4.59,-1.76
Le Nice Ekamai,"Soi Ekkamai, Phra Khanong Nuea, Vadhana, Bangkok 10110",Watthana,6700000.0,,Bedrooms|Bathrooms|Internal area,2|2|67,Floors|Towers|Project Area|Year built,"8|1|4,776 m2|2010",This Bangkok apartment in Ekkamai is available now at Le Nice condominium at Sukhumvit 63,"this Bangkok condo in Sukhumvit 63 (Ekkamai) is a corner unit
2-bedroom
2-bathroom: 1 - with bathtub
balcony
area: 67 sqm
low-rise building - low floor
facing direction: East and North
fixed car parking slot
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold quota is available for this Bangkok condo",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ekkamai|Thong Lo|Phra Khanong|At Narong Toll Plaza|Phatthanakan 1 Toll Plaza|Phra Khanong Toll Plaza,770 m / 10 minutes by foot|1.4 km / 4 minutes by car|1.6 km / 5 minutes by car|2.6 km / 10 minutes by car|3 km / 11 minutes by car|3.2 km / 8 minutes by car,"109,475",0,-1.24,5.61,5.13
Condolette Dwell Sukhumvit 26,"Soi Thanying Phuangrat Praphai, Khlong Tan, Khlong Toei, Bangkok 10110",Khlong Toei,3800000.0,,Bedrooms|Bathrooms|Internal area,1|1|28.9,Floors|Towers|Project Area|Year built,"8|2|3,276 m2|2014",This affordable apartment on Sukhumvit 26 for sale with 1 bedroom and a garden view is available now in Condolette Dwell near BTS Phrom Phong,"this cheap Bangkok condo features a garden view
this condo is well maintained
1-bedroom
1-bathroom
balcony
area: 28.9 sqm
the low floor in a low-rise condominium
facing direction: North
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-expressway,Phrom Phong|Thong Lo|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza|Queen Sirikit National Convention Centre|At Narong Toll Plaza,600 m / 7 minutes by foot|1.4 km / 8 minutes by car|2.2 km / 11 minutes by car|2.4 km / 11 minutes by car|2.5 km / 12 minutes by car|2.9 km / 11 minutes by car,"142,220",0,3.83,4.78,-2.41
Maestro 02 Ruamrudee,"39 Soi Ruam Rudi 2, Khwaeng Lumphini, Khet Pathum Wan",Khlong Toei,11500000.0,,Bedrooms|Bathrooms|Internal area,3|3|81.18,Floors|Towers|Project Area|Year built,"8|1|1,848 m2|2016",This duplex condo with a pool-view with 3 bedrooms is available in Maestro 02 Ruamrudee condominium near BTS Ploenchit,"this condo is located in Ruamrudee soi 2 in a low-rise Bangkok condominium Maestro 02
this condo is very new - nobody lived so far
this Bangkok condominium allows pets
this apartment is a duplex - located on 2 floors
3-bedroom
3-bathroom
balcony
area: 81.18 sqm
facing direction: East
furnished - no decorated and no electrical appliances
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|True,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway,Phloen Chit|Sukhumvit Toll Plaza|Nana|Phetchaburi Toll Plaza|Asok|Rama 4-2 Toll Plaza,1.1 km / 17 minutes by car|1.1 km / 12 minutes by car|1.6 km / 19 minutes by car|2.1 km / 20 minutes by car|2.2 km / 17 minutes by car|2.9 km / 10 minutes by car,"168,966",-2.71,-1.59,4.28,-6.07
Kallista Mansion,"64 Soi Chai Yot, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,29900000.0,,Bedrooms|Bathrooms|Internal area,3|4|315,Floors|Towers|Year built,34|1|1997,A large apartment for sale on Sukhumvit 11 with 3 bedrooms on a mid-floor is available now in Kallista Mansion,"large apartment: well maintained, nobody lived last many years
large living room with a dining area
3-bedroom
4-bathroom
2 balconies of good size: in the living room and in the master bedroom
maids' quarter with service area, separate toilet, and independent entrance
area: 315 sqm
facing direction: North and East
mid-floor: 15+
separated kitchen: equipped
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|True,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway,Phetchaburi|Phetchaburi|Phetchaburi Toll Plaza|Phetchaburi Toll Plaza|Nana|Nana|Sukhumvit Toll Plaza|||||,910 m / 8 minutes by car|910 m / 8 minutes by car|940 m / 12 minutes by car|940 m / 12 minutes by car|1.2 km / 8 minutes by car|1.2 km / 8 minutes by car||||||,"130,159",15.85,18.84,1.91,-31.23
The Parco condominium,"80 ถนน นางลิ้นจี่ Khwaeng Thung Maha Mek, Khet Sathon",Yan Nawa,18000000.0,,Bedrooms|Bathrooms|Internal area,2|2|118,Towers,1,This Bangkok condo in Sathorn with an amazing unblocked panoramic view is available now in The Parco condominium in Bangkok.,"this condo is a corner unit
luxury condition
2-bedroom
2-bathroom
balcony
floor-to-ceiling glass windows
high floor: 20+
facing direction: South and West with an amazing panoramic view of Sathorn
fixed car parking lot
open and fully equipped kitchen
fully furnished
full set of electrical appliances
foreign freehold quota",,,marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-bts,Bang Mueang Toll Plaza-Outbound 4|Bang Mueang Toll Plaza-Outbound 1|Bang Mueang Toll Plaza-Inbound 1|Bearing|Bang Na|Udom Suk,3.7 km / 9 minutes by car|4.1 km / 7 minutes by car|4.3 km / 7 minutes by car|7.6 km / 16 minutes by car|8.4 km / 17 minutes by car|9.9 km / 20 minutes by car,,,,,
The Diplomat 39,"7 Soi Sukhumvit 39, Khwaeng Khlong Tan Nuea, Khet Watthana",Khlong Toei,29000000.0,,Bedrooms|Bathrooms|Internal area,2|2|84,Floors|Towers|Project Area|Year built,"31|1|2,948 m2|2019",This luxury apartment near Prompong BTS in Bangkok is available now in The Diplomat 39 condominium on Sukhumvit 39,"this luxury Bangkok condo features premium furniture
2-bedroom
2-bathroom
balcony
area: 84 sqm
high floor: 20+ with unblocked city view
fully furnished: classic style
fully equipped kitchen: sliding door to close
full set of branded electrical appliances
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Thong Lo|Asok|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza|At Narong Toll Plaza,190 m / 2 minutes by foot|1.2 km / 6 minutes by car|1.5 km / 13 minutes by car|3 km / 20 minutes by car|3 km / 16 minutes by car|3.4 km / 12 minutes by car,"320,638",0,-1.1,3.84,0.2
Aguston Sukhumvit 22,"150/1 สุขุมวิท Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,15235999.0,,Bedrooms|Bathrooms|Internal area,1|1|138.25,Floors|Towers|Project Area|Year built,"24|2|5,200 m2|2009","Aguston Sukhumvit 22 condo for sale in Bangkok is a high-rise grade A+ condominium.
This Bangkok apartment building in Sukhumvit 22 was developed by Major Development Public Company in 2010.
This project is designed with a touch of Exotic Spanish contemporary style decor.
Aguston Bangkok condo for sale on Sukhumvit 22 has two towers of residential units with a total of 250 apartments","Tower A - 24 floors
Tower B - 35 floors",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|True,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phrom Phong|Queen Sirikit National Convention Centre|Khlong Toei|Tha Ruea 2 Toll Plaza|Rama 4-1 Toll Plaza|Rama 4-2 Toll Plaza,1.4 km / 7 minutes by car|1.7 km / 8 minutes by car|1.8 km / 16 minutes by car|1.9 km / 8 minutes by car|2 km / 11 minutes by car|2 km / 17 minutes by car,"151,925",0,-4.7,4.54,0.17
Royal Castle Sukhumvit 39,"30 Soi Sukhumvit 39, Khlong Toei Nuea, Khet Watthana",Watthana,15450000.0,,Bedrooms|Bathrooms|Internal area,2|2|140,Towers,1,This 2-bedroom condo for sale in Prompong with 2 balconies and a nice view is available in Roayl Castle Sukhumvit 39 condominium,"this condo is for SALE WITH TENANT
large apartment with 2 balconies: nice city view toward North
2-bedroom
2-bathroom
large living room with a dining area
2 balconies
facing direction: North
area: 140 sqm
fully furnished
fully equipped kitchen
full set of electrical appliances
foreign freehold ownership quota available
the best deal for a 2-bedroom condo in this condominium",,,marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-bts,Bang Mueang Toll Plaza-Outbound 4|Bang Mueang Toll Plaza-Outbound 1|Bang Mueang Toll Plaza-Inbound 1|Bearing|Bang Na|Udom Suk,3.7 km / 9 minutes by car|4.1 km / 7 minutes by car|4.3 km / 7 minutes by car|7.6 km / 16 minutes by car|8.4 km / 17 minutes by car|9.9 km / 20 minutes by car,"150,376",44.03,46.45,4.2,54.25
